record	sig_segments	total_length
ENSP00000341785.5	1	6
ENSP00000402178.1	1	6
ENSP00000392946.1	1	6
ENSP00000356223.3	1	6
ENSP00000406288.3	1	5
ENSP00000495240.1	1	5
ENSP00000494402.1	1	5
ENSP00000451601.1	1	5
ENSP00000495070.1	1	5
ENSP00000496730.1	1	5
ENSP00000493865.1	1	5
ENSP00000382863.2	1	5
ENSP00000404318.2	1	5
ENSP00000410383.1	1	5
ENSP00000392833.1	1	5
ENSP00000414163.1	1	5
ENSP00000448232.2	1	5
ENSP00000357693.1	1	5
ENSP00000357695.3	1	5
ENSP00000357692.1	1	5
ENSP00000357694.1	1	5
ENSP00000275820.3	1	5
ENSP00000395812.2	1	6
ENSP00000449769.1	1	6
ENSP00000449676.1	1	6
ENSP00000449100.1	1	6
ENSP00000448979.2	1	6
ENSP00000389198.1	1	5
ENSP00000415414.1	1	5
ENSP00000398956.1	1	5
ENSP00000389852.2	1	5
ENSP00000398355.1	1	5
ENSP00000399123.1	1	5
ENSP00000447835.1	1	5
ENSP00000264808.3	1	6
ENSP00000404832.2	1	6
ENSP00000422309.1	1	6
ENSP00000409182.1	2	19
ENSP00000392805.2	2	19
ENSP00000390258.1	2	19
ENSP00000467107.1	1	5
ENSP00000469568.1	1	5
ENSP00000495373.1	2	10
ENSP00000490902.1	2	10
ENSP00000264229.6	3	15
ENSP00000423366.1	3	15
ENSP00000444006.1	3	15
ENSP00000314420.4	1	5
ENSP00000462064.1	1	5
ENSP00000427695.1	2	11
ENSP00000268957.3	2	11
ENSP00000341006.2	1	5
ENSP00000390423.2	1	5
ENSP00000429464.1	1	5
ENSP00000416263.2	1	5
ENSP00000387490.2	1	5
ENSP00000473887.2	1	5
ENSP00000292314.2	1	5
ENSP00000373067.4	2	13
ENSP00000383400.3	2	13
ENSP00000473360.1	1	5
ENSP00000284551.6	1	5
ENSP00000355660.3	1	5
ENSP00000384795.1	3	21
ENSP00000338371.8	3	21
ENSP00000409429.1	3	21
ENSP00000306759.9	3	21
ENSP00000401946.2	3	21
ENSP00000331397.4	1	5
ENSP00000417354.1	2	16
ENSP00000309893.4	2	16
ENSP00000361748.4	1	5
ENSP00000361752.5	1	5
ENSP00000323913.4	1	5
ENSP00000297348.8	1	5
ENSP00000276573.7	1	5
ENSP00000413418.2	3	18
ENSP00000409464.2	1	7
ENSP00000451342.1	1	7
ENSP00000478696.1	1	7
ENSP00000360616.3	1	5
ENSP00000360605.4	1	5
ENSP00000360601.4	1	5
ENSP00000360610.4	1	5
ENSP00000360608.3	1	5
ENSP00000360614.4	1	5
ENSP00000360615.3	1	5
ENSP00000456894.1	1	5
ENSP00000298004.5	1	5
ENSP00000367880.3	1	5
ENSP00000354678.2	1	5
ENSP00000267812.3	2	11
ENSP00000367355.2	1	5
ENSP00000494321.1	1	7
ENSP00000495271.1	1	7
ENSP00000374467.3	1	7
ENSP00000303960.4	1	7
ENSP00000496714.1	1	7
ENSP00000494101.1	1	7
ENSP00000493749.1	1	7
ENSP00000494450.1	1	7
ENSP00000495389.1	1	7
ENSP00000495516.1	1	5
ENSP00000494791.1	1	5
ENSP00000495891.1	1	7
ENSP00000496282.1	1	7
ENSP00000329867.8	1	5
ENSP00000381461.4	1	5
ENSP00000409944.2	1	5
ENSP00000325223.6	1	5
ENSP00000494375.1	1	5
ENSP00000496754.1	1	5
ENSP00000422567.2	1	5
ENSP00000493815.1	1	5
ENSP00000406888.2	1	5
ENSP00000377811.3	1	5
ENSP00000390717.3	1	5
ENSP00000421655.2	1	5
ENSP00000427484.1	1	5
ENSP00000493833.1	1	5
ENSP00000426471.1	1	5
ENSP00000367028.4	1	5
ENSP00000392130.1	1	5
ENSP00000407903.1	1	5
ENSP00000404904.1	1	5
ENSP00000401071.2	1	5
ENSP00000411949.1	1	5
ENSP00000388149.1	1	5
ENSP00000449847.1	1	5
ENSP00000399135.2	1	24
ENSP00000413358.1	1	24
ENSP00000486948.1	1	24
ENSP00000486997.1	1	24
ENSP00000378710.1	2	10
ENSP00000276737.6	1	5
ENSP00000418667.1	2	12
ENSP00000476792.1	2	12
ENSP00000399903.1	1	5
ENSP00000421594.1	1	9
ENSP00000267584.4	2	13
ENSP00000451068.1	1	6
ENSP00000407809.2	2	11
ENSP00000395544.2	2	11
ENSP00000414206.2	2	11
ENSP00000468079.1	1	7
ENSP00000400845.1	1	7
ENSP00000323782.7	1	7
ENSP00000467630.1	1	7
ENSP00000356172.1	1	5
ENSP00000434093.1	1	5
ENSP00000478239.1	1	5
ENSP00000271332.3	1	10
ENSP00000369315.5	2	14
ENSP00000353590.3	2	14
ENSP00000269243.4	2	14
ENSP00000238647.3	1	25
ENSP00000356696.4	1	6
ENSP00000476704.1	1	6
ENSP00000263688.3	1	6
ENSP00000479061.1	1	6
ENSP00000477484.2	1	6
ENSP00000300255.2	1	5
ENSP00000384594.3	1	5
ENSP00000372146.3	1	5
ENSP00000368244.4	1	5
ENSP00000416643.1	1	5
ENSP00000375704.3	1	6
ENSP00000337383.3	1	6
ENSP00000294752.3	1	6
ENSP00000355452.2	1	6
ENSP00000493937.1	1	6
ENSP00000493674.1	1	6
ENSP00000375703.2	1	6
ENSP00000494332.1	1	6
ENSP00000355453.2	1	6
ENSP00000484923.1	2	10
ENSP00000478665.1	2	10
ENSP00000478612.1	1	5
ENSP00000480818.1	2	10
ENSP00000334319.8	1	5
ENSP00000388393.2	1	5
ENSP00000299767.4	1	6
ENSP00000357411.3	1	6
ENSP00000292176.2	1	6
ENSP00000438647.1	1	6
ENSP00000406286.2	1	6
ENSP00000366030.3	1	5
ENSP00000366026.3	1	5
ENSP00000417235.1	3	17
ENSP00000273432.4	3	17
ENSP00000354597.4	1	18
ENSP00000357635.2	1	18
ENSP00000390317.3	4	25
ENSP00000320485.7	4	25
ENSP00000387636.2	4	25
ENSP00000363267.2	4	25
ENSP00000489842.1	4	25
ENSP00000432368.1	2	14
ENSP00000478955.1	2	13
ENSP00000337804.5	1	5
ENSP00000309474.6	1	6
ENSP00000386932.1	1	6
ENSP00000362738.4	1	6
ENSP00000479986.1	1	6
ENSP00000474725.1	4	23
ENSP00000281708.3	4	23
ENSP00000474971.1	4	23
ENSP00000474751.1	4	23
ENSP00000474538.1	4	23
ENSP00000495753.1	2	12
ENSP00000495702.1	2	12
ENSP00000495905.1	2	12
ENSP00000405012.2	5	26
ENSP00000368025.3	5	26
ENSP00000447488.1	1	10
ENSP00000481840.1	2	10
ENSP00000478178.1	3	15
ENSP00000479380.1	2	10
ENSP00000479092.1	1	5
ENSP00000478050.1	1	5
ENSP00000478849.1	1	5
ENSP00000482693.1	9	45
ENSP00000463341.1	2	10
ENSP00000479693.1	10	50
ENSP00000413977.2	1	5
ENSP00000415363.1	1	5
ENSP00000489073.1	2	52
ENSP00000489135.1	2	51
ENSP00000488944.1	2	52
ENSP00000377132.2	2	51
ENSP00000418100.1	1	5
ENSP00000386200.3	2	51
ENSP00000265436.7	2	51
ENSP00000377135.2	2	51
ENSP00000377133.3	1	11
ENSP00000367482.3	2	51
ENSP00000377129.3	2	51
ENSP00000489229.1	2	50
ENSP00000353367.4	2	51
ENSP00000409826.2	1	40
ENSP00000375084.3	2	51
ENSP00000488954.1	2	46
ENSP00000385069.4	2	51
ENSP00000377130.3	2	51
ENSP00000492698.1	2	53
ENSP00000384700.2	1	5
ENSP00000265381.3	2	11
ENSP00000348596.5	1	5
ENSP00000379061.4	1	5
ENSP00000261226.4	1	5
ENSP00000449888.1	1	5
ENSP00000494655.1	1	5
ENSP00000489769.1	1	8
ENSP00000288133.5	1	8
ENSP00000490039.1	1	8
ENSP00000494413.1	1	8
ENSP00000288139.3	1	8
ENSP00000409174.2	1	8
ENSP00000490183.1	1	8
ENSP00000491921.1	1	8
ENSP00000490889.1	1	8
ENSP00000418014.1	1	8
ENSP00000490108.1	1	8
ENSP00000280551.6	1	5
ENSP00000425491.1	1	5
ENSP00000388324.2	1	5
ENSP00000492713.1	1	5
ENSP00000493555.1	1	5
ENSP00000256246.2	1	5
ENSP00000335044.6	1	5
ENSP00000415650.1	1	5
ENSP00000397307.1	1	5
ENSP00000360540.3	1	5
ENSP00000389150.1	1	5
ENSP00000284548.11	1	5
ENSP00000355668.6	3	17
ENSP00000490900.1	3	17
ENSP00000489816.1	2	12
ENSP00000409493.1	3	17
ENSP00000455507.2	3	17
ENSP00000314976.5	1	5
ENSP00000437843.1	1	5
ENSP00000356722.1	1	5
ENSP00000353010.4	2	10
ENSP00000491197.1	1	5
ENSP00000410088.2	1	5
ENSP00000379053.3	1	5
ENSP00000299821.11	1	5
ENSP00000479451.1	3	17
ENSP00000340648.3	3	17
ENSP00000262854.6	3	17
ENSP00000465489.1	3	25
ENSP00000466134.1	3	25
ENSP00000466012.1	3	25
ENSP00000465461.1	3	25
ENSP00000465948.1	1	7
ENSP00000355870.5	1	8
ENSP00000262210.5	2	10
ENSP00000430092.1	2	10
ENSP00000454678.1	1	5
ENSP00000369823.3	1	5
ENSP00000377075.3	1	5
ENSP00000464876.2	1	5
ENSP00000353286.3	1	5
ENSP00000348381.4	1	5
ENSP00000277900.8	1	5
ENSP00000339245.4	1	20
ENSP00000347888.3	1	20
ENSP00000463982.1	1	20
ENSP00000308622.4	1	5
ENSP00000361856.4	1	5
ENSP00000368754.3	1	7
ENSP00000446880.1	1	7
ENSP00000447941.1	1	7
ENSP00000301364.4	1	5
ENSP00000362664.4	8	50
ENSP00000386765.1	8	50
ENSP00000386537.1	8	50
ENSP00000404195.1	2	10
ENSP00000387070.3	8	50
ENSP00000387170.3	8	50
ENSP00000410297.1	3	15
ENSP00000415037.1	2	16
ENSP00000487548.1	8	50
ENSP00000359428.2	2	21
ENSP00000414517.2	3	26
ENSP00000397438.2	2	21
ENSP00000262858.5	2	21
ENSP00000478478.1	6	30
ENSP00000387921.1	1	5
ENSP00000399721.1	1	5
ENSP00000394017.2	1	5
ENSP00000394649.1	1	5
ENSP00000414937.1	1	5
ENSP00000364864.3	1	6
ENSP00000244769.3	2	27
ENSP00000416360.1	2	27
ENSP00000373669.4	1	6
ENSP00000364423.2	1	5
ENSP00000415144.2	1	6
ENSP00000446533.1	1	6
ENSP00000448142.1	1	6
ENSP00000449731.2	1	6
ENSP00000449754.1	1	6
ENSP00000481281.1	1	5
ENSP00000232974.6	4	37
ENSP00000383499.1	1	5
ENSP00000373107.4	1	5
ENSP00000383498.1	1	5
ENSP00000383497.1	1	5
ENSP00000383496.1	1	5
ENSP00000383495.1	1	5
ENSP00000360795.2	1	5
ENSP00000360798.3	1	5
ENSP00000379457.2	1	5
ENSP00000434929.1	1	5
ENSP00000360843.5	1	5
ENSP00000360899.3	1	6
ENSP00000341791.2	1	5
ENSP00000350098.4	1	5
ENSP00000320219.7	1	5
ENSP00000421327.1	1	5
ENSP00000357791.2	1	6
ENSP00000490040.1	1	8
ENSP00000489731.1	1	8
ENSP00000339280.4	1	5
ENSP00000397035.2	1	5
ENSP00000340378.4	1	5
ENSP00000421479.2	1	5
ENSP00000478691.1	1	5
ENSP00000380894.4	1	5
ENSP00000410083.1	1	5
ENSP00000262679.8	2	10
ENSP00000346890.7	2	10
ENSP00000444416.1	2	10
ENSP00000442262.2	2	10
ENSP00000403208.1	1	8
ENSP00000362609.3	1	5
ENSP00000261866.7	1	5
ENSP00000445278.2	1	5
ENSP00000396110.2	1	5
ENSP00000453599.1	1	5
ENSP00000453848.1	1	5
ENSP00000162391.3	1	8
ENSP00000403411.2	1	8
ENSP00000477927.1	1	5
ENSP00000482528.1	1	5
ENSP00000229340.5	1	6
ENSP00000443994.1	1	6
ENSP00000221265.2	1	7
ENSP00000468874.1	1	7
ENSP00000469742.1	1	7
ENSP00000232978.8	1	6
ENSP00000482143.1	1	6
ENSP00000295910.6	4	26
ENSP00000419304.1	4	26
ENSP00000417780.1	2	14
ENSP00000421586.2	3	16
ENSP00000389305.3	1	5
ENSP00000331201.4	1	5
ENSP00000458987.1	1	5
ENSP00000264313.5	1	5
ENSP00000254653.5	1	5
ENSP00000387347.3	1	5
ENSP00000390964.1	1	5
ENSP00000407213.3	1	5
ENSP00000299320.4	1	7
ENSP00000467565.1	1	7
ENSP00000343819.4	1	7
ENSP00000386185.3	1	7
ENSP00000452336.1	1	7
ENSP00000451357.1	1	7
ENSP00000451272.1	1	7
ENSP00000376335.2	1	5
ENSP00000376334.2	1	5
ENSP00000295500.4	1	5
ENSP00000481104.1	1	5
ENSP00000469696.1	1	6
ENSP00000402091.1	1	6
ENSP00000262805.10	1	6
ENSP00000470210.1	1	6
ENSP00000439470.1	1	6
ENSP00000355177.3	1	8
ENSP00000393922.1	1	8
ENSP00000242315.3	1	6
ENSP00000229447.5	1	5
ENSP00000343763.3	1	5
ENSP00000356304.3	1	5
ENSP00000376085.2	1	5
ENSP00000376084.3	1	5
ENSP00000441276.1	1	5
ENSP00000390081.3	1	5
ENSP00000375882.3	1	5
ENSP00000325414.2	1	5
ENSP00000469245.1	1	5
ENSP00000472999.1	1	5
ENSP00000448248.1	1	6
ENSP00000367963.3	1	6
ENSP00000440619.2	1	5
ENSP00000378312.3	1	5
ENSP00000393095.2	1	5
ENSP00000417009.1	1	5
ENSP00000465109.1	1	5
ENSP00000264052.5	1	5
ENSP00000331268.2	1	5
ENSP00000361998.3	1	5
ENSP00000349235.1	1	5
ENSP00000300086.4	1	8
ENSP00000456092.1	1	8
ENSP00000310966.3	1	5
ENSP00000465099.1	1	5
ENSP00000204517.6	1	6
ENSP00000265465.3	1	5
ENSP00000433952.1	1	5
ENSP00000282096.4	1	5
ENSP00000388644.2	1	5
ENSP00000268125.5	1	5
ENSP00000457251.1	1	5
ENSP00000375829.2	1	5
ENSP00000356282.3	1	5
ENSP00000488829.1	1	5
ENSP00000487828.1	1	5
ENSP00000487726.1	1	5
ENSP00000321345.5	1	5
ENSP00000356287.5	3	17
ENSP00000356291.1	3	17
ENSP00000356289.2	2	12
ENSP00000422031.1	3	17
ENSP00000414036.1	2	15
ENSP00000402238.1	2	12
ENSP00000395163.1	2	14
ENSP00000408731.1	3	17
ENSP00000356286.5	2	15
ENSP00000353535.5	2	12
ENSP00000236918.8	2	12
ENSP00000356284.3	2	10
ENSP00000264731.3	1	6
ENSP00000407144.2	1	6
ENSP00000317510.5	1	6
ENSP00000376253.3	1	6
ENSP00000394337.2	1	6
ENSP00000346614.5	1	6
ENSP00000392488.1	1	6
ENSP00000376256.2	1	6
ENSP00000376254.3	1	6
ENSP00000387839.1	1	6
ENSP00000389485.1	1	6
ENSP00000469541.1	1	6
ENSP00000469128.1	1	6
ENSP00000472816.1	1	6
ENSP00000469838.1	1	6
ENSP00000468905.1	1	6
ENSP00000375717.1	1	6
ENSP00000228506.3	1	8
ENSP00000383137.3	2	11
ENSP00000383142.3	2	11
ENSP00000372992.4	2	11
ENSP00000360195.4	1	6
ENSP00000266744.3	1	12
ENSP00000426691.2	1	5
ENSP00000353246.5	1	5
ENSP00000386770.4	1	5
ENSP00000489675.1	1	5
ENSP00000349723.3	1	9
ENSP00000280435.6	1	9
ENSP00000387419.2	1	9
ENSP00000253332.1	1	5
ENSP00000384537.2	1	5
ENSP00000435468.1	1	5
ENSP00000431876.1	1	5
ENSP00000434942.1	1	5
ENSP00000417583.1	1	12
ENSP00000436263.1	1	12
ENSP00000328382.5	1	5
ENSP00000346432.3	1	5
ENSP00000372716.3	1	5
ENSP00000426129.1	1	5
ENSP00000475903.1	1	5
ENSP00000336524.3	1	5
ENSP00000482219.1	1	5
ENSP00000347689.2	1	6
ENSP00000257915.5	1	11
ENSP00000449742.1	1	11
ENSP00000447991.1	1	11
ENSP00000449280.1	1	11
ENSP00000340507.4	1	5
ENSP00000390829.2	1	5
ENSP00000428564.1	1	6
ENSP00000265175.4	1	6
ENSP00000378328.3	2	10
ENSP00000431958.1	2	10
ENSP00000481530.1	2	10
ENSP00000324064.6	1	5
ENSP00000481495.1	1	7
ENSP00000452145.1	1	7
ENSP00000328690.6	1	7
ENSP00000401072.2	1	5
ENSP00000413831.1	1	5
ENSP00000405073.2	1	5
ENSP00000394619.2	1	5
ENSP00000415135.1	1	5
ENSP00000410698.1	1	5
ENSP00000267938.4	1	8
ENSP00000456324.1	1	8
ENSP00000456229.1	1	8
ENSP00000400960.2	1	8
ENSP00000454742.1	1	8
ENSP00000297537.4	1	5
ENSP00000391137.2	1	5
ENSP00000367098.3	1	5
ENSP00000275838.1	1	5
ENSP00000363390.3	2	10
ENSP00000485378.1	1	5
ENSP00000361169.5	1	9
ENSP00000361180.5	1	9
ENSP00000339530.7	1	9
ENSP00000361171.7	1	9
ENSP00000311513.6	2	12
ENSP00000434509.1	2	12
ENSP00000432022.1	1	5
ENSP00000436728.1	1	5
ENSP00000428698.2	1	6
ENSP00000375821.5	1	5
ENSP00000476755.1	1	5
ENSP00000417159.1	1	5
ENSP00000349206.2	1	5
ENSP00000466937.1	1	8
ENSP00000418838.2	2	18
ENSP00000417708.1	2	18
ENSP00000367956.4	2	18
ENSP00000419515.1	2	18
ENSP00000418042.1	2	18
ENSP00000420509.1	2	18
ENSP00000297788.4	2	18
ENSP00000362110.4	1	7
ENSP00000335578.3	1	5
ENSP00000417833.1	1	5
ENSP00000420618.1	1	5
ENSP00000331746.4	1	5
ENSP00000379657.2	1	5
ENSP00000354286.3	1	5
ENSP00000354501.3	1	6
ENSP00000402292.1	1	6
ENSP00000413961.2	1	5
ENSP00000362146.1	1	7
ENSP00000316121.2	1	7
ENSP00000391417.2	1	5
ENSP00000409126.3	1	5
ENSP00000320087.8	1	5
ENSP00000413137.2	1	5
ENSP00000463048.2	2	26
ENSP00000464036.2	2	26
ENSP00000464016.2	2	26
ENSP00000485937.1	2	26
ENSP00000485705.1	2	26
ENSP00000485849.1	2	26
ENSP00000411979.1	1	5
ENSP00000350018.4	1	5
ENSP00000452205.1	1	5
ENSP00000343021.3	1	5
ENSP00000398181.1	1	5
ENSP00000399820.2	1	5
ENSP00000474702.1	1	5
ENSP00000443042.1	1	5
ENSP00000444103.1	1	5
ENSP00000478765.1	1	5
ENSP00000458570.2	1	5
ENSP00000477894.1	1	5
ENSP00000225388.3	1	6
ENSP00000463450.1	1	6
ENSP00000401068.2	1	6
ENSP00000449368.1	1	6
ENSP00000448579.2	1	6
ENSP00000449037.1	1	6
ENSP00000449506.1	1	6
ENSP00000221462.3	1	7
ENSP00000318944.6	1	5
ENSP00000456034.1	1	5
ENSP00000409167.2	1	5
ENSP00000407703.1	1	5
ENSP00000404954.1	1	5
ENSP00000391230.1	1	5
ENSP00000447883.2	1	5
ENSP00000479700.1	1	5
ENSP00000482626.1	1	5
ENSP00000357644.4	1	5
ENSP00000489184.1	1	5
ENSP00000489595.1	1	5
ENSP00000489309.1	1	5
ENSP00000355011.4	1	5
ENSP00000482909.1	1	5
ENSP00000302886.6	1	5
ENSP00000448557.1	1	5
ENSP00000290585.4	1	15
ENSP00000290583.4	1	15
ENSP00000402503.1	1	15
ENSP00000005226.7	1	5
ENSP00000436934.1	1	5
ENSP00000432944.1	1	5
ENSP00000317018.4	1	5
ENSP00000432236.1	1	5
ENSP00000237596.2	1	6
ENSP00000373060.4	1	5
ENSP00000392784.1	1	5
ENSP00000405991.1	1	5
ENSP00000390040.1	1	5
ENSP00000448066.2	1	5
ENSP00000481178.1	1	7
ENSP00000479832.1	1	7
ENSP00000348944.2	1	7
ENSP00000383846.1	1	7
ENSP00000356771.3	1	5
ENSP00000356770.3	1	5
ENSP00000355500.1	1	5
ENSP00000355502.1	1	5
ENSP00000355501.1	1	5
ENSP00000338161.4	1	5
ENSP00000437554.1	2	13
ENSP00000372292.2	1	8
ENSP00000386520.1	1	8
ENSP00000465776.1	1	5
ENSP00000221554.7	1	5
ENSP00000466095.1	1	5
ENSP00000468544.1	1	5
ENSP00000484151.1	1	5
ENSP00000480434.1	1	5
ENSP00000357330.3	1	6
ENSP00000376204.3	1	6
ENSP00000376611.3	1	6
ENSP00000266775.9	1	6
ENSP00000445899.1	1	6
ENSP00000392738.1	1	7
ENSP00000408794.1	3	24
ENSP00000292733.7	7	59
ENSP00000263205.7	7	59
ENSP00000384344.1	7	59
ENSP00000372434.2	7	59
ENSP00000415778.1	3	24
ENSP00000413603.1	3	24
ENSP00000396461.1	4	29
ENSP00000408875.1	7	50
ENSP00000390098.2	1	10
ENSP00000398125.1	1	10
ENSP00000432487.1	1	5
ENSP00000300013.4	1	5
ENSP00000431160.1	1	5
ENSP00000433946.1	1	5
ENSP00000432216.1	1	5
ENSP00000431489.1	1	5
ENSP00000331845.6	1	6
ENSP00000399381.1	1	6
ENSP00000397132.1	1	5
ENSP00000403557.2	1	5
ENSP00000390917.1	1	5
ENSP00000411976.1	1	5
ENSP00000396522.1	1	5
ENSP00000399723.1	1	5
ENSP00000357683.3	1	5
ENSP00000385228.1	1	5
ENSP00000357676.1	1	5
ENSP00000357675.1	1	5
ENSP00000357679.4	1	5
ENSP00000484038.1	1	5
ENSP00000251102.8	2	20
ENSP00000454633.1	2	20
ENSP00000311670.4	1	5
ENSP00000455708.1	1	5
ENSP00000451235.1	1	14
ENSP00000305918.6	1	5
ENSP00000317189.4	1	5
ENSP00000301843.8	1	5
ENSP00000365745.3	1	5
ENSP00000431421.1	1	5
ENSP00000436613.1	1	5
ENSP00000414525.1	1	5
ENSP00000397043.1	1	5
ENSP00000401184.2	1	5
ENSP00000415259.1	1	5
ENSP00000416850.1	1	5
ENSP00000406770.1	1	5
ENSP00000448462.1	1	5
ENSP00000446632.2	1	5
ENSP00000442228.1	1	5
ENSP00000323293.6	1	5
ENSP00000407130.3	1	5
ENSP00000451763.1	1	5
ENSP00000334170.4	1	5
ENSP00000450884.1	1	5
ENSP00000451620.2	1	5
ENSP00000483073.1	1	5
ENSP00000490985.1	1	5
ENSP00000264709.3	1	5
ENSP00000324375.5	1	5
ENSP00000370132.3	1	5
ENSP00000384852.3	1	5
ENSP00000252485.3	1	8
ENSP00000252483.4	1	5
ENSP00000465511.1	1	5
ENSP00000396673.2	2	16
ENSP00000408956.2	1	7
ENSP00000390319.1	1	7
ENSP00000393958.2	1	7
ENSP00000393356.1	1	7
ENSP00000349365.1	1	13
ENSP00000268489.5	8	71
ENSP00000438926.3	6	48
ENSP00000493252.1	8	71
ENSP00000373364.3	1	6
ENSP00000373363.3	1	6
ENSP00000450065.1	3	15
ENSP00000393719.1	3	15
ENSP00000341620.5	3	15
ENSP00000447424.1	3	15
ENSP00000390070.2	1	7
ENSP00000412130.2	1	6
ENSP00000453013.1	1	6
ENSP00000437784.1	1	6
ENSP00000432436.1	1	6
ENSP00000432067.2	1	6
ENSP00000433296.2	1	6
ENSP00000448278.2	1	6
ENSP00000401205.1	1	6
ENSP00000221504.7	1	5
ENSP00000466967.1	1	5
ENSP00000467938.1	1	5
ENSP00000466716.1	1	5
ENSP00000350352.4	1	5
ENSP00000416149.1	1	5
ENSP00000266000.6	1	13
ENSP00000363668.5	1	13
ENSP00000396876.2	1	13
ENSP00000482399.1	1	13
ENSP00000267425.3	1	8
ENSP00000380020.3	1	8
ENSP00000416648.2	2	13
ENSP00000413596.2	2	13
ENSP00000382014.3	1	13
ENSP00000372539.4	1	13
ENSP00000477633.1	1	13
ENSP00000483394.1	1	13
ENSP00000353030.4	1	5
ENSP00000398822.1	1	5
ENSP00000391764.2	1	5
ENSP00000408952.1	1	5
ENSP00000416343.1	1	5
ENSP00000361484.4	1	5
ENSP00000398609.1	1	5
ENSP00000308369.2	1	6
ENSP00000266743.2	1	5
ENSP00000376658.3	1	5
ENSP00000376655.1	1	5
ENSP00000273258.3	1	5
ENSP00000462686.1	1	5
ENSP00000478752.1	15	75
ENSP00000480326.1	1	5
ENSP00000358229.7	3	15
ENSP00000484655.1	1	5
ENSP00000484787.1	2	10
ENSP00000483982.1	1	5
ENSP00000481201.1	1	5
ENSP00000477941.1	1	5
ENSP00000440674.1	2	20
ENSP00000399194.2	2	20
ENSP00000437659.1	2	20
ENSP00000443676.1	2	20
ENSP00000484337.1	1	5
ENSP00000316464.5	1	5
ENSP00000481032.1	1	5
ENSP00000420110.1	1	5
ENSP00000440704.1	1	5
ENSP00000405050.1	1	5
ENSP00000412885.1	4	21
ENSP00000405634.1	4	21
ENSP00000449380.2	4	21
ENSP00000449609.1	4	21
ENSP00000361473.3	1	5
ENSP00000329002.7	1	6
ENSP00000435088.1	1	6
ENSP00000403848.2	1	6
ENSP00000394920.1	1	6
ENSP00000482794.1	1	6
ENSP00000378832.2	1	6
ENSP00000482921.1	1	6
ENSP00000366250.2	1	9
ENSP00000338290.5	1	9
ENSP00000416168.2	1	7
ENSP00000496771.1	1	7
ENSP00000494480.1	1	7
ENSP00000496740.1	1	7
ENSP00000496256.1	1	7
ENSP00000334879.2	1	5
ENSP00000400369.1	3	16
ENSP00000405661.1	1	5
ENSP00000390267.1	3	16
ENSP00000414641.1	3	16
ENSP00000402220.1	3	16
ENSP00000376872.3	1	5
ENSP00000386460.1	1	5
ENSP00000376870.3	1	5
ENSP00000376871.3	1	5
ENSP00000387229.1	1	5
ENSP00000365622.3	1	5
ENSP00000254616.6	1	7
ENSP00000436579.1	1	7
ENSP00000433087.1	1	7
ENSP00000436948.1	1	7
ENSP00000373071.4	1	7
ENSP00000403116.1	1	7
ENSP00000492363.1	1	7
ENSP00000455004.2	1	7
ENSP00000295902.7	1	7
ENSP00000362895.4	2	12
ENSP00000276072.3	2	12
ENSP00000424526.1	1	6
ENSP00000406549.1	2	12
ENSP00000237247.6	1	5
ENSP00000360078.1	1	5
ENSP00000410439.1	1	5
ENSP00000360076.3	1	5
ENSP00000355499.3	1	5
ENSP00000410200.1	1	5
ENSP00000365964.1	1	5
ENSP00000365963.3	1	5
ENSP00000365960.2	1	5
ENSP00000365956.2	1	5
ENSP00000365954.1	1	5
ENSP00000365949.1	1	5
ENSP00000457654.1	1	6
ENSP00000457824.1	1	6
ENSP00000283882.3	1	6
ENSP00000401830.2	2	11
ENSP00000408426.2	2	11
ENSP00000404901.2	2	11
ENSP00000368017.3	1	6
ENSP00000446995.1	1	6
ENSP00000362047.2	1	5
ENSP00000494595.1	1	6
ENSP00000496539.1	1	6
ENSP00000301332.2	1	6
ENSP00000352676.4	1	5
ENSP00000464666.1	1	5
ENSP00000376785.3	1	5
ENSP00000262294.7	1	5
ENSP00000376784.2	1	5
ENSP00000216832.4	1	7
ENSP00000216487.7	1	6
ENSP00000450682.1	1	6
ENSP00000480603.1	1	6
ENSP00000323837.6	1	11
ENSP00000483501.1	1	11
ENSP00000479964.1	1	11
ENSP00000320623.4	1	5
ENSP00000420875.1	1	5
ENSP00000425920.1	1	5
ENSP00000437630.1	1	5
ENSP00000312411.2	1	5
ENSP00000310301.6	1	5
ENSP00000413665.1	1	5
ENSP00000369040.1	1	5
ENSP00000347648.3	1	5
ENSP00000451572.2	1	5
ENSP00000395660.2	1	5
ENSP00000407038.2	1	5
ENSP00000421180.1	3	52
ENSP00000422783.1	1	9
ENSP00000381913.1	2	32
ENSP00000401177.2	1	6
ENSP00000441140.1	1	6
ENSP00000439751.1	1	6
ENSP00000441300.1	1	6
ENSP00000440709.1	1	6
ENSP00000414112.2	1	6
ENSP00000351723.4	1	6
ENSP00000359042.4	1	5
ENSP00000359039.5	1	5
ENSP00000348050.2	1	5
ENSP00000364176.1	1	5
ENSP00000391466.1	1	5
ENSP00000465103.1	1	5
ENSP00000360065.3	1	5
ENSP00000433682.1	1	5
ENSP00000360062.3	1	5
ENSP00000433037.1	1	5
ENSP00000355800.3	1	6
ENSP00000385680.1	1	7
ENSP00000383887.1	1	7
ENSP00000384093.1	1	7
ENSP00000385019.3	1	7
ENSP00000377816.2	1	6
ENSP00000491150.1	1	6
ENSP00000407487.2	1	6
ENSP00000491685.1	1	11
