record	segment_length
ENSP00000347427.6	8
ENSP00000347427.6	5
ENSP00000269296.7	5
ENSP00000269296.7	8
ENSP00000269296.7	5
ENSP00000406487.3	5
ENSP00000406487.3	8
ENSP00000406487.3	5
ENSP00000459699.1	5
ENSP00000452681.1	5
ENSP00000352413.5	5
ENSP00000327617.4	5
ENSP00000327617.4	17
ENSP00000387100.4	5
ENSP00000387100.4	17
ENSP00000350186.6	5
ENSP00000350934.4	5
ENSP00000442798.1	5
ENSP00000454968.1	5
ENSP00000457040.1	5
ENSP00000313437.4	5
ENSP00000446979.1	5
ENSP00000386625.3	5
ENSP00000379069.3	6
ENSP00000352738.4	6
ENSP00000350518.3	6
ENSP00000424522.1	6
ENSP00000457903.1	7
ENSP00000455869.1	7
ENSP00000398644.2	5
ENSP00000454264.1	5
ENSP00000420638.1	5
ENSP00000418234.2	5
ENSP00000420086.1	5
ENSP00000296043.6	5
ENSP00000494970.1	5
ENSP00000394988.2	5
ENSP00000257694.8	5
ENSP00000410804.1	5
ENSP00000387789.1	5
ENSP00000406779.1	5
ENSP00000402274.1	5
ENSP00000436180.2	7
ENSP00000436180.2	5
ENSP00000254579.6	7
ENSP00000254579.6	5
ENSP00000395491.1	8
ENSP00000395491.1	11
ENSP00000410446.2	8
ENSP00000410446.2	11
ENSP00000391879.1	8
ENSP00000391879.1	11
ENSP00000378503.2	8
ENSP00000294753.4	5
ENSP00000473324.1	5
ENSP00000232888.6	7
ENSP00000232888.6	5
ENSP00000382281.3	13
ENSP00000372681.4	13
ENSP00000480448.1	13
ENSP00000478810.1	13
ENSP00000340226.3	6
ENSP00000294816.2	6
ENSP00000356868.4	6
ENSP00000411327.2	11
ENSP00000411327.2	7
ENSP00000411327.2	6
ENSP00000391102.2	11
ENSP00000391102.2	7
ENSP00000406756.1	12
ENSP00000406756.1	7
ENSP00000406756.1	6
ENSP00000397199.2	11
ENSP00000366269.3	5
ENSP00000366271.3	5
ENSP00000474307.1	5
ENSP00000398279.2	5
ENSP00000445196.2	5
ENSP00000480847.1	5
ENSP00000277141.6	8
ENSP00000365127.2	8
ENSP00000365130.3	8
ENSP00000400129.2	8
ENSP00000400129.2	5
ENSP00000405234.2	8
ENSP00000405234.2	5
ENSP00000319664.5	5
ENSP00000449807.2	5
ENSP00000358498.3	6
ENSP00000358498.3	6
ENSP00000321184.6	6
ENSP00000321184.6	6
ENSP00000358495.1	6
ENSP00000358495.1	6
ENSP00000419465.1	6
ENSP00000353847.3	6
ENSP00000419234.1	6
ENSP00000417339.1	6
ENSP00000309653.2	5
ENSP00000486112.1	5
ENSP00000342778.4	5
ENSP00000342778.4	6
ENSP00000353192.3	6
ENSP00000384941.3	6
ENSP00000352257.4	6
ENSP00000384257.1	6
ENSP00000307183.3	5
ENSP00000480150.1	5
ENSP00000431874.1	5
ENSP00000467866.2	5
ENSP00000480248.1	5
ENSP00000329735.4	9
ENSP00000341597.4	6
ENSP00000430489.1	6
ENSP00000430384.1	6
ENSP00000429088.1	6
ENSP00000359628.1	5
ENSP00000317463.8	5
ENSP00000294664.6	5
ENSP00000433294.1	5
ENSP00000393530.1	8
ENSP00000266022.4	8
ENSP00000396466.1	8
ENSP00000392939.1	8
ENSP00000398086.1	6
ENSP00000447492.2	6
ENSP00000446798.1	6
ENSP00000478341.1	8
ENSP00000481173.1	8
ENSP00000483556.1	8
ENSP00000480421.1	8
ENSP00000375992.2	5
ENSP00000325018.5	5
ENSP00000466221.1	5
ENSP00000467046.1	5
ENSP00000420294.1	6
ENSP00000420271.1	6
ENSP00000419089.1	6
ENSP00000418039.1	6
ENSP00000412173.2	6
ENSP00000414103.1	6
ENSP00000344816.7	6
ENSP00000432382.1	6
ENSP00000405752.2	6
ENSP00000397759.2	6
ENSP00000432524.1	6
ENSP00000353638.4	6
ENSP00000353638.4	11
ENSP00000353638.4	5
ENSP00000353638.4	6
ENSP00000353638.4	5
ENSP00000377855.3	6
ENSP00000377855.3	11
ENSP00000377855.3	5
ENSP00000377855.3	6
ENSP00000377855.3	5
ENSP00000312649.5	6
ENSP00000312649.5	11
ENSP00000312649.5	5
ENSP00000312649.5	6
ENSP00000312649.5	5
ENSP00000384403.1	6
ENSP00000384403.1	11
ENSP00000384403.1	5
ENSP00000384403.1	6
ENSP00000384403.1	5
ENSP00000409364.1	6
ENSP00000409364.1	11
ENSP00000409364.1	5
ENSP00000409364.1	6
ENSP00000409364.1	5
ENSP00000473593.1	15
ENSP00000266671.5	15
ENSP00000480767.1	15
ENSP00000320232.3	5
ENSP00000320232.3	5
ENSP00000320232.3	5
ENSP00000320232.3	5
ENSP00000343764.6	5
ENSP00000343764.6	5
ENSP00000467141.1	5
ENSP00000467141.1	5
ENSP00000465570.1	5
ENSP00000465570.1	5
ENSP00000483597.1	5
ENSP00000483597.1	5
ENSP00000341785.5	6
ENSP00000402178.1	6
ENSP00000392946.1	6
ENSP00000356223.3	6
ENSP00000406288.3	5
ENSP00000495240.1	5
ENSP00000494402.1	5
ENSP00000451601.1	5
ENSP00000495070.1	5
ENSP00000496730.1	5
ENSP00000493865.1	5
ENSP00000382863.2	5
ENSP00000404318.2	5
ENSP00000410383.1	5
ENSP00000392833.1	5
ENSP00000414163.1	5
ENSP00000448232.2	5
ENSP00000357693.1	5
ENSP00000357695.3	5
ENSP00000357692.1	5
ENSP00000357694.1	5
ENSP00000275820.3	5
ENSP00000395812.2	6
ENSP00000449769.1	6
ENSP00000449676.1	6
ENSP00000449100.1	6
ENSP00000448979.2	6
ENSP00000389198.1	5
ENSP00000415414.1	5
ENSP00000398956.1	5
ENSP00000389852.2	5
ENSP00000398355.1	5
ENSP00000399123.1	5
ENSP00000447835.1	5
ENSP00000264808.3	6
ENSP00000404832.2	6
ENSP00000422309.1	6
ENSP00000409182.1	8
ENSP00000409182.1	11
ENSP00000392805.2	8
ENSP00000392805.2	11
ENSP00000390258.1	8
ENSP00000390258.1	11
ENSP00000467107.1	5
ENSP00000469568.1	5
ENSP00000495373.1	5
ENSP00000495373.1	5
ENSP00000490902.1	5
ENSP00000490902.1	5
ENSP00000264229.6	5
ENSP00000264229.6	5
ENSP00000264229.6	5
ENSP00000423366.1	5
ENSP00000423366.1	5
ENSP00000423366.1	5
ENSP00000444006.1	5
ENSP00000444006.1	5
ENSP00000444006.1	5
ENSP00000314420.4	5
ENSP00000462064.1	5
ENSP00000427695.1	5
ENSP00000427695.1	6
ENSP00000268957.3	5
ENSP00000268957.3	6
ENSP00000341006.2	5
ENSP00000390423.2	5
ENSP00000429464.1	5
ENSP00000416263.2	5
ENSP00000387490.2	5
ENSP00000473887.2	5
ENSP00000292314.2	5
ENSP00000373067.4	8
ENSP00000373067.4	5
ENSP00000383400.3	8
ENSP00000383400.3	5
ENSP00000473360.1	5
ENSP00000284551.6	5
ENSP00000355660.3	5
ENSP00000384795.1	7
ENSP00000384795.1	6
ENSP00000384795.1	8
ENSP00000338371.8	7
ENSP00000338371.8	6
ENSP00000338371.8	8
ENSP00000409429.1	7
ENSP00000409429.1	6
ENSP00000409429.1	8
ENSP00000306759.9	7
ENSP00000306759.9	6
ENSP00000306759.9	8
ENSP00000401946.2	7
ENSP00000401946.2	6
ENSP00000401946.2	8
ENSP00000331397.4	5
ENSP00000417354.1	8
ENSP00000417354.1	8
ENSP00000309893.4	8
ENSP00000309893.4	8
ENSP00000361748.4	5
ENSP00000361752.5	5
ENSP00000323913.4	5
ENSP00000297348.8	5
ENSP00000276573.7	5
ENSP00000413418.2	7
ENSP00000413418.2	6
ENSP00000413418.2	5
ENSP00000409464.2	7
ENSP00000451342.1	7
ENSP00000478696.1	7
ENSP00000360616.3	5
ENSP00000360605.4	5
ENSP00000360601.4	5
ENSP00000360610.4	5
ENSP00000360608.3	5
ENSP00000360614.4	5
ENSP00000360615.3	5
ENSP00000456894.1	5
ENSP00000298004.5	5
ENSP00000367880.3	5
ENSP00000354678.2	5
ENSP00000267812.3	5
ENSP00000267812.3	6
ENSP00000367355.2	5
ENSP00000494321.1	7
ENSP00000495271.1	7
ENSP00000374467.3	7
ENSP00000303960.4	7
ENSP00000496714.1	7
ENSP00000494101.1	7
ENSP00000493749.1	7
ENSP00000494450.1	7
ENSP00000495389.1	7
ENSP00000495516.1	5
ENSP00000494791.1	5
ENSP00000495891.1	7
ENSP00000496282.1	7
ENSP00000329867.8	5
ENSP00000381461.4	5
ENSP00000409944.2	5
ENSP00000325223.6	5
ENSP00000494375.1	5
ENSP00000496754.1	5
ENSP00000422567.2	5
ENSP00000493815.1	5
ENSP00000406888.2	5
ENSP00000377811.3	5
ENSP00000390717.3	5
ENSP00000421655.2	5
ENSP00000427484.1	5
ENSP00000493833.1	5
ENSP00000426471.1	5
ENSP00000367028.4	5
ENSP00000392130.1	5
ENSP00000407903.1	5
ENSP00000404904.1	5
ENSP00000401071.2	5
ENSP00000411949.1	5
ENSP00000388149.1	5
ENSP00000449847.1	5
ENSP00000399135.2	24
ENSP00000413358.1	24
ENSP00000486948.1	24
ENSP00000486997.1	24
ENSP00000378710.1	5
ENSP00000378710.1	5
ENSP00000276737.6	5
ENSP00000418667.1	7
ENSP00000418667.1	5
ENSP00000476792.1	7
ENSP00000476792.1	5
ENSP00000399903.1	5
ENSP00000421594.1	9
ENSP00000267584.4	6
ENSP00000267584.4	7
ENSP00000451068.1	6
ENSP00000407809.2	5
ENSP00000407809.2	6
ENSP00000395544.2	5
ENSP00000395544.2	6
ENSP00000414206.2	5
ENSP00000414206.2	6
ENSP00000468079.1	7
ENSP00000400845.1	7
ENSP00000323782.7	7
ENSP00000467630.1	7
ENSP00000356172.1	5
ENSP00000434093.1	5
ENSP00000478239.1	5
ENSP00000271332.3	10
ENSP00000369315.5	5
ENSP00000369315.5	9
ENSP00000353590.3	5
ENSP00000353590.3	9
ENSP00000269243.4	5
ENSP00000269243.4	9
ENSP00000238647.3	25
ENSP00000356696.4	6
ENSP00000476704.1	6
ENSP00000263688.3	6
ENSP00000479061.1	6
ENSP00000477484.2	6
ENSP00000300255.2	5
ENSP00000384594.3	5
ENSP00000372146.3	5
ENSP00000368244.4	5
ENSP00000416643.1	5
ENSP00000375704.3	6
ENSP00000337383.3	6
ENSP00000294752.3	6
ENSP00000355452.2	6
ENSP00000493937.1	6
ENSP00000493674.1	6
ENSP00000375703.2	6
ENSP00000494332.1	6
ENSP00000355453.2	6
ENSP00000484923.1	5
ENSP00000484923.1	5
ENSP00000478665.1	5
ENSP00000478665.1	5
ENSP00000478612.1	5
ENSP00000480818.1	5
ENSP00000480818.1	5
ENSP00000334319.8	5
ENSP00000388393.2	5
ENSP00000299767.4	6
ENSP00000357411.3	6
ENSP00000292176.2	6
ENSP00000438647.1	6
ENSP00000406286.2	6
ENSP00000366030.3	5
ENSP00000366026.3	5
ENSP00000417235.1	6
ENSP00000417235.1	6
ENSP00000417235.1	5
ENSP00000273432.4	6
ENSP00000273432.4	6
ENSP00000273432.4	5
ENSP00000354597.4	18
ENSP00000357635.2	18
ENSP00000390317.3	8
ENSP00000390317.3	5
ENSP00000390317.3	5
ENSP00000390317.3	7
ENSP00000320485.7	8
ENSP00000320485.7	5
ENSP00000320485.7	5
ENSP00000320485.7	7
ENSP00000387636.2	8
ENSP00000387636.2	5
ENSP00000387636.2	5
ENSP00000387636.2	7
ENSP00000363267.2	8
ENSP00000363267.2	5
ENSP00000363267.2	5
ENSP00000363267.2	7
ENSP00000489842.1	8
ENSP00000489842.1	5
ENSP00000489842.1	5
ENSP00000489842.1	7
ENSP00000432368.1	8
ENSP00000432368.1	6
ENSP00000478955.1	8
ENSP00000478955.1	5
ENSP00000337804.5	5
ENSP00000309474.6	6
ENSP00000386932.1	6
ENSP00000362738.4	6
ENSP00000479986.1	6
ENSP00000474725.1	7
ENSP00000474725.1	5
ENSP00000474725.1	6
ENSP00000474725.1	5
ENSP00000281708.3	7
ENSP00000281708.3	5
ENSP00000281708.3	6
ENSP00000281708.3	5
ENSP00000474971.1	7
ENSP00000474971.1	5
ENSP00000474971.1	6
ENSP00000474971.1	5
ENSP00000474751.1	7
ENSP00000474751.1	5
ENSP00000474751.1	6
ENSP00000474751.1	5
ENSP00000474538.1	7
ENSP00000474538.1	5
ENSP00000474538.1	6
ENSP00000474538.1	5
ENSP00000495753.1	7
ENSP00000495753.1	5
ENSP00000495702.1	7
ENSP00000495702.1	5
ENSP00000495905.1	7
ENSP00000495905.1	5
ENSP00000405012.2	5
ENSP00000405012.2	5
ENSP00000405012.2	5
ENSP00000405012.2	5
ENSP00000405012.2	6
ENSP00000368025.3	5
ENSP00000368025.3	5
ENSP00000368025.3	5
ENSP00000368025.3	5
ENSP00000368025.3	6
ENSP00000447488.1	10
ENSP00000481840.1	5
ENSP00000481840.1	5
ENSP00000478178.1	5
ENSP00000478178.1	5
ENSP00000478178.1	5
ENSP00000479380.1	5
ENSP00000479380.1	5
ENSP00000479092.1	5
ENSP00000478050.1	5
ENSP00000478849.1	5
ENSP00000482693.1	5
ENSP00000482693.1	5
ENSP00000482693.1	5
ENSP00000482693.1	5
ENSP00000482693.1	5
ENSP00000482693.1	5
ENSP00000482693.1	5
ENSP00000482693.1	5
ENSP00000482693.1	5
ENSP00000463341.1	5
ENSP00000463341.1	5
ENSP00000479693.1	5
ENSP00000479693.1	5
ENSP00000479693.1	5
ENSP00000479693.1	5
ENSP00000479693.1	5
ENSP00000479693.1	5
ENSP00000479693.1	5
ENSP00000479693.1	5
ENSP00000479693.1	5
ENSP00000479693.1	5
ENSP00000413977.2	5
ENSP00000415363.1	5
ENSP00000489073.1	40
ENSP00000489073.1	12
ENSP00000489135.1	40
ENSP00000489135.1	11
ENSP00000488944.1	40
ENSP00000488944.1	12
ENSP00000377132.2	40
ENSP00000377132.2	11
ENSP00000418100.1	5
ENSP00000386200.3	40
ENSP00000386200.3	11
ENSP00000265436.7	40
ENSP00000265436.7	11
ENSP00000377135.2	41
ENSP00000377135.2	10
ENSP00000377133.3	11
ENSP00000367482.3	40
ENSP00000367482.3	11
ENSP00000377129.3	40
ENSP00000377129.3	11
ENSP00000489229.1	39
ENSP00000489229.1	11
ENSP00000353367.4	40
ENSP00000353367.4	11
ENSP00000409826.2	40
ENSP00000375084.3	40
ENSP00000375084.3	11
ENSP00000488954.1	40
ENSP00000488954.1	6
ENSP00000385069.4	40
ENSP00000385069.4	11
ENSP00000377130.3	40
ENSP00000377130.3	11
ENSP00000492698.1	40
ENSP00000492698.1	13
ENSP00000384700.2	5
ENSP00000265381.3	6
ENSP00000265381.3	5
ENSP00000348596.5	5
ENSP00000379061.4	5
ENSP00000261226.4	5
ENSP00000449888.1	5
ENSP00000494655.1	5
ENSP00000489769.1	8
ENSP00000288133.5	8
ENSP00000490039.1	8
ENSP00000494413.1	8
ENSP00000288139.3	8
ENSP00000409174.2	8
ENSP00000490183.1	8
ENSP00000491921.1	8
ENSP00000490889.1	8
ENSP00000418014.1	8
ENSP00000490108.1	8
ENSP00000280551.6	5
ENSP00000425491.1	5
ENSP00000388324.2	5
ENSP00000492713.1	5
ENSP00000493555.1	5
ENSP00000256246.2	5
ENSP00000335044.6	5
ENSP00000415650.1	5
ENSP00000397307.1	5
ENSP00000360540.3	5
ENSP00000389150.1	5
ENSP00000284548.11	5
ENSP00000355668.6	5
ENSP00000355668.6	7
ENSP00000355668.6	5
ENSP00000490900.1	5
ENSP00000490900.1	7
ENSP00000490900.1	5
ENSP00000489816.1	7
ENSP00000489816.1	5
ENSP00000409493.1	5
ENSP00000409493.1	7
ENSP00000409493.1	5
ENSP00000455507.2	5
ENSP00000455507.2	7
ENSP00000455507.2	5
ENSP00000314976.5	5
ENSP00000437843.1	5
ENSP00000356722.1	5
ENSP00000353010.4	5
ENSP00000353010.4	5
ENSP00000491197.1	5
ENSP00000410088.2	5
ENSP00000379053.3	5
ENSP00000299821.11	5
ENSP00000479451.1	5
ENSP00000479451.1	5
ENSP00000479451.1	7
ENSP00000340648.3	5
ENSP00000340648.3	5
ENSP00000340648.3	7
ENSP00000262854.6	5
ENSP00000262854.6	5
ENSP00000262854.6	7
ENSP00000465489.1	5
ENSP00000465489.1	13
ENSP00000465489.1	7
ENSP00000466134.1	5
ENSP00000466134.1	13
ENSP00000466134.1	7
ENSP00000466012.1	5
ENSP00000466012.1	13
ENSP00000466012.1	7
ENSP00000465461.1	5
ENSP00000465461.1	13
ENSP00000465461.1	7
ENSP00000465948.1	7
ENSP00000355870.5	8
ENSP00000262210.5	5
ENSP00000262210.5	5
ENSP00000430092.1	5
ENSP00000430092.1	5
ENSP00000454678.1	5
ENSP00000369823.3	5
ENSP00000377075.3	5
ENSP00000464876.2	5
ENSP00000353286.3	5
ENSP00000348381.4	5
ENSP00000277900.8	5
ENSP00000339245.4	20
ENSP00000347888.3	20
ENSP00000463982.1	20
ENSP00000308622.4	5
ENSP00000361856.4	5
ENSP00000368754.3	7
ENSP00000446880.1	7
ENSP00000447941.1	7
ENSP00000301364.4	5
ENSP00000362664.4	5
ENSP00000362664.4	5
ENSP00000362664.4	5
ENSP00000362664.4	5
ENSP00000362664.4	8
ENSP00000362664.4	9
ENSP00000362664.4	7
ENSP00000362664.4	6
ENSP00000386765.1	5
ENSP00000386765.1	5
ENSP00000386765.1	5
ENSP00000386765.1	5
ENSP00000386765.1	8
ENSP00000386765.1	9
ENSP00000386765.1	7
ENSP00000386765.1	6
ENSP00000386537.1	5
ENSP00000386537.1	5
ENSP00000386537.1	5
ENSP00000386537.1	5
ENSP00000386537.1	8
ENSP00000386537.1	9
ENSP00000386537.1	7
ENSP00000386537.1	6
ENSP00000404195.1	5
ENSP00000404195.1	5
ENSP00000387070.3	5
ENSP00000387070.3	5
ENSP00000387070.3	5
ENSP00000387070.3	5
ENSP00000387070.3	8
ENSP00000387070.3	9
ENSP00000387070.3	7
ENSP00000387070.3	6
ENSP00000387170.3	5
ENSP00000387170.3	5
ENSP00000387170.3	5
ENSP00000387170.3	5
ENSP00000387170.3	8
ENSP00000387170.3	9
ENSP00000387170.3	7
ENSP00000387170.3	6
ENSP00000410297.1	5
ENSP00000410297.1	5
ENSP00000410297.1	5
ENSP00000415037.1	9
ENSP00000415037.1	7
ENSP00000487548.1	5
ENSP00000487548.1	5
ENSP00000487548.1	5
ENSP00000487548.1	5
ENSP00000487548.1	8
ENSP00000487548.1	9
ENSP00000487548.1	7
ENSP00000487548.1	6
ENSP00000359428.2	11
ENSP00000359428.2	10
ENSP00000414517.2	11
ENSP00000414517.2	10
ENSP00000414517.2	5
ENSP00000397438.2	11
ENSP00000397438.2	10
ENSP00000262858.5	11
ENSP00000262858.5	10
ENSP00000478478.1	5
ENSP00000478478.1	5
ENSP00000478478.1	5
ENSP00000478478.1	5
ENSP00000478478.1	5
ENSP00000478478.1	5
ENSP00000387921.1	5
ENSP00000399721.1	5
ENSP00000394017.2	5
ENSP00000394649.1	5
ENSP00000414937.1	5
ENSP00000364864.3	6
ENSP00000244769.3	13
ENSP00000244769.3	14
ENSP00000416360.1	13
ENSP00000416360.1	14
ENSP00000373669.4	6
ENSP00000364423.2	5
ENSP00000415144.2	6
ENSP00000446533.1	6
ENSP00000448142.1	6
ENSP00000449731.2	6
ENSP00000449754.1	6
ENSP00000481281.1	5
ENSP00000232974.6	11
ENSP00000232974.6	7
ENSP00000232974.6	7
ENSP00000232974.6	12
ENSP00000383499.1	5
ENSP00000373107.4	5
ENSP00000383498.1	5
ENSP00000383497.1	5
ENSP00000383496.1	5
ENSP00000383495.1	5
ENSP00000360795.2	5
ENSP00000360798.3	5
ENSP00000379457.2	5
ENSP00000434929.1	5
ENSP00000360843.5	5
ENSP00000360899.3	6
ENSP00000341791.2	5
ENSP00000350098.4	5
ENSP00000320219.7	5
ENSP00000421327.1	5
ENSP00000357791.2	6
ENSP00000490040.1	8
ENSP00000489731.1	8
ENSP00000339280.4	5
ENSP00000397035.2	5
ENSP00000340378.4	5
ENSP00000421479.2	5
ENSP00000478691.1	5
ENSP00000380894.4	5
ENSP00000410083.1	5
ENSP00000262679.8	5
ENSP00000262679.8	5
ENSP00000346890.7	5
ENSP00000346890.7	5
ENSP00000444416.1	5
ENSP00000444416.1	5
ENSP00000442262.2	5
ENSP00000442262.2	5
ENSP00000403208.1	8
ENSP00000362609.3	5
ENSP00000261866.7	5
ENSP00000445278.2	5
ENSP00000396110.2	5
ENSP00000453599.1	5
ENSP00000453848.1	5
ENSP00000162391.3	8
ENSP00000403411.2	8
ENSP00000477927.1	5
ENSP00000482528.1	5
ENSP00000229340.5	6
ENSP00000443994.1	6
ENSP00000221265.2	7
ENSP00000468874.1	7
ENSP00000469742.1	7
ENSP00000232978.8	6
ENSP00000482143.1	6
ENSP00000295910.6	8
ENSP00000295910.6	6
ENSP00000295910.6	6
ENSP00000295910.6	6
ENSP00000419304.1	8
ENSP00000419304.1	6
ENSP00000419304.1	6
ENSP00000419304.1	6
ENSP00000417780.1	8
ENSP00000417780.1	6
ENSP00000421586.2	5
ENSP00000421586.2	6
ENSP00000421586.2	5
ENSP00000389305.3	5
ENSP00000331201.4	5
ENSP00000458987.1	5
ENSP00000264313.5	5
ENSP00000254653.5	5
ENSP00000387347.3	5
ENSP00000390964.1	5
ENSP00000407213.3	5
ENSP00000299320.4	7
ENSP00000467565.1	7
ENSP00000343819.4	7
ENSP00000386185.3	7
ENSP00000452336.1	7
ENSP00000451357.1	7
ENSP00000451272.1	7
ENSP00000376335.2	5
ENSP00000376334.2	5
ENSP00000295500.4	5
ENSP00000481104.1	5
ENSP00000469696.1	6
ENSP00000402091.1	6
ENSP00000262805.10	6
ENSP00000470210.1	6
ENSP00000439470.1	6
ENSP00000355177.3	8
ENSP00000393922.1	8
ENSP00000242315.3	6
ENSP00000229447.5	5
ENSP00000343763.3	5
ENSP00000356304.3	5
ENSP00000376085.2	5
ENSP00000376084.3	5
ENSP00000441276.1	5
ENSP00000390081.3	5
ENSP00000375882.3	5
ENSP00000325414.2	5
ENSP00000469245.1	5
ENSP00000472999.1	5
ENSP00000448248.1	6
ENSP00000367963.3	6
ENSP00000440619.2	5
ENSP00000378312.3	5
ENSP00000393095.2	5
ENSP00000417009.1	5
ENSP00000465109.1	5
ENSP00000264052.5	5
ENSP00000331268.2	5
ENSP00000361998.3	5
ENSP00000349235.1	5
ENSP00000300086.4	8
ENSP00000456092.1	8
ENSP00000310966.3	5
ENSP00000465099.1	5
ENSP00000204517.6	6
ENSP00000265465.3	5
ENSP00000433952.1	5
ENSP00000282096.4	5
ENSP00000388644.2	5
ENSP00000268125.5	5
ENSP00000457251.1	5
ENSP00000375829.2	5
ENSP00000356282.3	5
ENSP00000488829.1	5
ENSP00000487828.1	5
ENSP00000487726.1	5
ENSP00000321345.5	5
ENSP00000356287.5	7
ENSP00000356287.5	5
ENSP00000356287.5	5
ENSP00000356291.1	7
ENSP00000356291.1	5
ENSP00000356291.1	5
ENSP00000356289.2	7
ENSP00000356289.2	5
ENSP00000422031.1	7
ENSP00000422031.1	5
ENSP00000422031.1	5
ENSP00000414036.1	10
ENSP00000414036.1	5
ENSP00000402238.1	7
ENSP00000402238.1	5
ENSP00000395163.1	9
ENSP00000395163.1	5
ENSP00000408731.1	7
ENSP00000408731.1	5
ENSP00000408731.1	5
ENSP00000356286.5	10
ENSP00000356286.5	5
ENSP00000353535.5	7
ENSP00000353535.5	5
ENSP00000236918.8	7
ENSP00000236918.8	5
ENSP00000356284.3	5
ENSP00000356284.3	5
ENSP00000264731.3	6
ENSP00000407144.2	6
ENSP00000317510.5	6
ENSP00000376253.3	6
ENSP00000394337.2	6
ENSP00000346614.5	6
ENSP00000392488.1	6
ENSP00000376256.2	6
ENSP00000376254.3	6
ENSP00000387839.1	6
ENSP00000389485.1	6
ENSP00000469541.1	6
ENSP00000469128.1	6
ENSP00000472816.1	6
ENSP00000469838.1	6
ENSP00000468905.1	6
ENSP00000375717.1	6
ENSP00000228506.3	8
ENSP00000383137.3	5
ENSP00000383137.3	6
ENSP00000383142.3	5
ENSP00000383142.3	6
ENSP00000372992.4	5
ENSP00000372992.4	6
ENSP00000360195.4	6
ENSP00000266744.3	12
ENSP00000426691.2	5
ENSP00000353246.5	5
ENSP00000386770.4	5
ENSP00000489675.1	5
ENSP00000349723.3	9
ENSP00000280435.6	9
ENSP00000387419.2	9
ENSP00000253332.1	5
ENSP00000384537.2	5
ENSP00000435468.1	5
ENSP00000431876.1	5
ENSP00000434942.1	5
ENSP00000417583.1	12
ENSP00000436263.1	12
ENSP00000328382.5	5
ENSP00000346432.3	5
ENSP00000372716.3	5
ENSP00000426129.1	5
ENSP00000475903.1	5
ENSP00000336524.3	5
ENSP00000482219.1	5
ENSP00000347689.2	6
ENSP00000257915.5	11
ENSP00000449742.1	11
ENSP00000447991.1	11
ENSP00000449280.1	11
ENSP00000340507.4	5
ENSP00000390829.2	5
ENSP00000428564.1	6
ENSP00000265175.4	6
ENSP00000378328.3	5
ENSP00000378328.3	5
ENSP00000431958.1	5
ENSP00000431958.1	5
ENSP00000481530.1	5
ENSP00000481530.1	5
ENSP00000324064.6	5
ENSP00000481495.1	7
ENSP00000452145.1	7
ENSP00000328690.6	7
ENSP00000401072.2	5
ENSP00000413831.1	5
ENSP00000405073.2	5
ENSP00000394619.2	5
ENSP00000415135.1	5
ENSP00000410698.1	5
ENSP00000267938.4	8
ENSP00000456324.1	8
ENSP00000456229.1	8
ENSP00000400960.2	8
ENSP00000454742.1	8
ENSP00000297537.4	5
ENSP00000391137.2	5
ENSP00000367098.3	5
ENSP00000275838.1	5
ENSP00000363390.3	5
ENSP00000363390.3	5
ENSP00000485378.1	5
ENSP00000361169.5	9
ENSP00000361180.5	9
ENSP00000339530.7	9
ENSP00000361171.7	9
ENSP00000311513.6	5
ENSP00000311513.6	7
ENSP00000434509.1	5
ENSP00000434509.1	7
ENSP00000432022.1	5
ENSP00000436728.1	5
ENSP00000428698.2	6
ENSP00000375821.5	5
ENSP00000476755.1	5
ENSP00000417159.1	5
ENSP00000349206.2	5
ENSP00000466937.1	8
ENSP00000418838.2	12
ENSP00000418838.2	6
ENSP00000417708.1	12
ENSP00000417708.1	6
ENSP00000367956.4	12
ENSP00000367956.4	6
ENSP00000419515.1	12
ENSP00000419515.1	6
ENSP00000418042.1	12
ENSP00000418042.1	6
ENSP00000420509.1	12
ENSP00000420509.1	6
ENSP00000297788.4	12
ENSP00000297788.4	6
ENSP00000362110.4	7
ENSP00000335578.3	5
ENSP00000417833.1	5
ENSP00000420618.1	5
ENSP00000331746.4	5
ENSP00000379657.2	5
ENSP00000354286.3	5
ENSP00000354501.3	6
ENSP00000402292.1	6
ENSP00000413961.2	5
ENSP00000362146.1	7
ENSP00000316121.2	7
ENSP00000391417.2	5
ENSP00000409126.3	5
ENSP00000320087.8	5
ENSP00000413137.2	5
ENSP00000463048.2	13
ENSP00000463048.2	13
ENSP00000464036.2	13
ENSP00000464036.2	13
ENSP00000464016.2	13
ENSP00000464016.2	13
ENSP00000485937.1	13
ENSP00000485937.1	13
ENSP00000485705.1	13
ENSP00000485705.1	13
ENSP00000485849.1	13
ENSP00000485849.1	13
ENSP00000411979.1	5
ENSP00000350018.4	5
ENSP00000452205.1	5
ENSP00000343021.3	5
ENSP00000398181.1	5
ENSP00000399820.2	5
ENSP00000474702.1	5
ENSP00000443042.1	5
ENSP00000444103.1	5
ENSP00000478765.1	5
ENSP00000458570.2	5
ENSP00000477894.1	5
ENSP00000225388.3	6
ENSP00000463450.1	6
ENSP00000401068.2	6
ENSP00000449368.1	6
ENSP00000448579.2	6
ENSP00000449037.1	6
ENSP00000449506.1	6
ENSP00000221462.3	7
ENSP00000318944.6	5
ENSP00000456034.1	5
ENSP00000409167.2	5
ENSP00000407703.1	5
ENSP00000404954.1	5
ENSP00000391230.1	5
ENSP00000447883.2	5
