record	segment_length
jgi|Takru4|151926|gw2.182.24.1	6
jgi|Takru4|151926|gw2.182.24.1	6
jgi|Takru4|736045|fgh5_pg.C_scaffold_182000005	5
jgi|Takru4|736045|fgh5_pg.C_scaffold_182000005	5
jgi|Takru4|597206|e_gw2.7.408.1	5
jgi|Takru4|597554|e_gw2.7.351.1	6
jgi|Takru4|708284|fgh5_pm.C_scaffold_7000091	8
jgi|Takru4|619274|estExt_GW.C_70273	8
jgi|Takru4|597693|e_gw2.7.348.1	5
jgi|Takru4|597449|e_gw2.7.156.1	8
jgi|Takru4|597421|e_gw2.7.58.1	6
jgi|Takru4|597333|e_gw2.7.511.1	8
jgi|Takru4|597619|e_gw2.7.93.1	10
jgi|Takru4|597728|e_gw2.7.48.1	7
jgi|Takru4|597336|e_gw2.7.116.1	5
jgi|Takru4|708234|fgh5_pm.C_scaffold_7000041	6
jgi|Takru4|708234|fgh5_pm.C_scaffold_7000041	10
jgi|Takru4|708234|fgh5_pm.C_scaffold_7000041	5
jgi|Takru4|751761|estExt_fgenesh5_pg.C_70054	5
jgi|Takru4|141127|gw2.7.117.1	5
jgi|Takru4|751751|estExt_fgenesh5_pg.C_70020	8
jgi|Takru4|597624|e_gw2.7.99.1	6
jgi|Takru4|597624|e_gw2.7.99.1	5
jgi|Takru4|597624|e_gw2.7.99.1	6
jgi|Takru4|597050|e_gw2.51.27.1	5
jgi|Takru4|597015|e_gw2.51.85.1	5
jgi|Takru4|597027|e_gw2.51.140.1	5
jgi|Takru4|596926|e_gw2.51.136.1	5
jgi|Takru4|620730|estExt_GW.C_510088	6
jgi|Takru4|597039|e_gw2.51.194.1	5
jgi|Takru4|596838|e_gw2.51.78.1	7
jgi|Takru4|753939|estExt_fgenesh5_pg.C_1090065	5
jgi|Takru4|596661|e_gw2.2576.2.1	7
jgi|Takru4|596625|e_gw2.413.15.1	6
jgi|Takru4|745143|fgh5_pg.C_scaffold_2425000001	5
jgi|Takru4|596448|e_gw2.203.52.1	6
jgi|Takru4|737046|fgh5_pg.C_scaffold_203000009	5
jgi|Takru4|745106|fgh5_pg.C_scaffold_2402000002	5
jgi|Takru4|715373|fgh5_pm.C_scaffold_307000015	33
jgi|Takru4|715373|fgh5_pm.C_scaffold_307000015	6
jgi|Takru4|715373|fgh5_pm.C_scaffold_307000015	22
jgi|Takru4|740359|fgh5_pg.C_scaffold_307000030	13
jgi|Takru4|740350|fgh5_pg.C_scaffold_307000021	9
jgi|Takru4|623979|estExt_GW.C_3070065	5
jgi|Takru4|620491|estExt_GW.C_430027	5
jgi|Takru4|620491|estExt_GW.C_430027	7
jgi|Takru4|710083|fgh5_pm.C_scaffold_40000046	11
jgi|Takru4|614535|e_gw2.40.42.1	5
jgi|Takru4|614535|e_gw2.40.42.1	5
jgi|Takru4|614669|e_gw2.40.40.1	6
jgi|Takru4|614658|e_gw2.40.148.1	7
jgi|Takru4|614793|e_gw2.40.158.1	5
jgi|Takru4|614793|e_gw2.40.158.1	8
jgi|Takru4|614490|e_gw2.40.335.1	5
jgi|Takru4|710038|fgh5_pm.C_scaffold_40000001	5
jgi|Takru4|614435|e_gw2.385.15.1	6
jgi|Takru4|614435|e_gw2.385.15.1	5
jgi|Takru4|744516|fgh5_pg.C_scaffold_2095000002	5
jgi|Takru4|744516|fgh5_pg.C_scaffold_2095000002	5
jgi|Takru4|744516|fgh5_pg.C_scaffold_2095000002	5
jgi|Takru4|614337|e_gw2.167.47.1	6
jgi|Takru4|614254|e_gw2.120.194.1	6
jgi|Takru4|732637|fgh5_pg.C_scaffold_120000064	5
jgi|Takru4|614082|e_gw2.120.176.1	9
jgi|Takru4|614082|e_gw2.120.176.1	14
jgi|Takru4|614082|e_gw2.120.176.1	12
jgi|Takru4|614082|e_gw2.120.176.1	5
jgi|Takru4|614082|e_gw2.120.176.1	7
jgi|Takru4|614082|e_gw2.120.176.1	5
jgi|Takru4|754052|estExt_fgenesh5_pg.C_1200035	5
jgi|Takru4|614067|e_gw2.120.87.1	5
jgi|Takru4|614067|e_gw2.120.87.1	5
jgi|Takru4|189023|gw2.118.98.1	9
jgi|Takru4|613995|e_gw2.118.65.1	5
jgi|Takru4|614004|e_gw2.118.1.1	5
jgi|Takru4|735449|fgh5_pg.C_scaffold_169000033	5
jgi|Takru4|613817|e_gw2.169.7.1	5
jgi|Takru4|735424|fgh5_pg.C_scaffold_169000008	5
jgi|Takru4|745217|fgh5_pg.C_scaffold_2476000001	5
jgi|Takru4|613724|e_gw2.4283.3.1	8
jgi|Takru4|613724|e_gw2.4283.3.1	5
jgi|Takru4|613518|e_gw2.81.1.1	5
jgi|Takru4|613518|e_gw2.81.1.1	5
jgi|Takru4|613560|e_gw2.81.16.1	6
jgi|Takru4|739754|fgh5_pg.C_scaffold_286000005	5
jgi|Takru4|741104|fgh5_pg.C_scaffold_344000025	5
jgi|Takru4|741104|fgh5_pg.C_scaffold_344000025	9
jgi|Takru4|613306|e_gw2.344.24.1	5
jgi|Takru4|741094|fgh5_pg.C_scaffold_344000015	8
jgi|Takru4|741094|fgh5_pg.C_scaffold_344000015	6
jgi|Takru4|741094|fgh5_pg.C_scaffold_344000015	9
jgi|Takru4|613269|e_gw2.425.5.1	6
jgi|Takru4|740457|fgh5_pg.C_scaffold_311000010	7
jgi|Takru4|741841|fgh5_pg.C_scaffold_388000024	5
jgi|Takru4|710644|fgh5_pm.C_scaffold_54000012	9
jgi|Takru4|710644|fgh5_pm.C_scaffold_54000012	6
jgi|Takru4|612983|e_gw2.54.194.1	7
jgi|Takru4|612813|e_gw2.7728.1.1	6
jgi|Takru4|745434|fgh5_pg.C_scaffold_2652000002	9
jgi|Takru4|612701|e_gw2.125.67.1	5
jgi|Takru4|754128|estExt_fgenesh5_pg.C_1250047	5
jgi|Takru4|612743|e_gw2.125.63.1	5
jgi|Takru4|612638|e_gw2.125.103.1	6
jgi|Takru4|612742|e_gw2.125.50.1	5
jgi|Takru4|612600|e_gw2.11110.1.1	5
jgi|Takru4|748021|fgh5_pg.C_scaffold_8223000001	8
jgi|Takru4|612455|e_gw2.76.90.1	8
jgi|Takru4|612427|e_gw2.76.149.1	6
jgi|Takru4|128734|gw2.76.1.1	8
jgi|Takru4|711487|fgh5_pm.C_scaffold_76000005	5
jgi|Takru4|612557|e_gw2.76.107.1	6
jgi|Takru4|744495|fgh5_pg.C_scaffold_2086000001	5
jgi|Takru4|612272|e_gw2.170.71.1	5
jgi|Takru4|612347|e_gw2.170.68.1	6
jgi|Takru4|612079|e_gw2.105.191.1	5
jgi|Takru4|612168|e_gw2.105.97.1	5
jgi|Takru4|612168|e_gw2.105.97.1	5
jgi|Takru4|612125|e_gw2.105.116.1	9
jgi|Takru4|612006|e_gw2.105.1.1	6
jgi|Takru4|612199|e_gw2.105.156.1	5
jgi|Takru4|612199|e_gw2.105.156.1	8
jgi|Takru4|612075|e_gw2.105.162.1	5
jgi|Takru4|712299|fgh5_pm.C_scaffold_105000010	8
jgi|Takru4|731497|fgh5_pg.C_scaffold_105000027	5
jgi|Takru4|612183|e_gw2.105.37.1	5
jgi|Takru4|611834|e_gw2.154.3.1	5
jgi|Takru4|611890|e_gw2.154.38.1	5
jgi|Takru4|611764|e_gw2.247.1.1	5
jgi|Takru4|611656|e_gw2.411.4.1	7
jgi|Takru4|611656|e_gw2.411.4.1	12
jgi|Takru4|611656|e_gw2.411.4.1	7
jgi|Takru4|715988|fgh5_pm.C_scaffold_411000001	7
jgi|Takru4|715988|fgh5_pm.C_scaffold_411000001	5
jgi|Takru4|715988|fgh5_pm.C_scaffold_411000001	8
jgi|Takru4|752048|estExt_fgenesh5_pg.C_140109	5
jgi|Takru4|611289|e_gw2.14.269.1	6
jgi|Takru4|611324|e_gw2.14.209.1	9
jgi|Takru4|611324|e_gw2.14.209.1	6
jgi|Takru4|180305|gw2.14.216.1	9
jgi|Takru4|611365|e_gw2.14.336.1	5
jgi|Takru4|611365|e_gw2.14.336.1	5
jgi|Takru4|611470|e_gw2.14.288.1	5
jgi|Takru4|611513|e_gw2.14.214.1	5
jgi|Takru4|611513|e_gw2.14.214.1	7
jgi|Takru4|611345|e_gw2.14.191.1	8
jgi|Takru4|611259|e_gw2.14.190.1	5
jgi|Takru4|611259|e_gw2.14.190.1	6
jgi|Takru4|611259|e_gw2.14.190.1	7
jgi|Takru4|611541|e_gw2.14.356.1	10
jgi|Takru4|611541|e_gw2.14.356.1	13
jgi|Takru4|611541|e_gw2.14.356.1	24
jgi|Takru4|611427|e_gw2.14.81.1	5
jgi|Takru4|611473|e_gw2.14.302.1	12
jgi|Takru4|611413|e_gw2.14.65.1	5
jgi|Takru4|611510|e_gw2.14.257.1	7
jgi|Takru4|611195|e_gw2.3288.3.1	5
jgi|Takru4|611027|e_gw2.281.1.1	8
jgi|Takru4|611013|e_gw2.281.20.1	5
jgi|Takru4|744229|fgh5_pg.C_scaffold_849000001	5
jgi|Takru4|744241|fgh5_pg.C_scaffold_856000003	6
jgi|Takru4|610656|e_gw2.23.89.1	7
jgi|Takru4|610656|e_gw2.23.89.1	5
jgi|Takru4|610656|e_gw2.23.89.1	5
jgi|Takru4|610767|e_gw2.23.153.1	5
jgi|Takru4|610767|e_gw2.23.153.1	6
jgi|Takru4|610744|e_gw2.23.314.1	5
jgi|Takru4|610847|e_gw2.23.243.1	8
jgi|Takru4|610586|e_gw2.23.209.1	5
jgi|Takru4|610813|e_gw2.23.159.1	6
jgi|Takru4|610700|e_gw2.23.204.1	6
jgi|Takru4|610666|e_gw2.23.128.1	8
jgi|Takru4|610920|e_gw2.23.70.1	5
jgi|Takru4|610545|e_gw2.350.18.1	7
jgi|Takru4|743695|fgh5_pg.C_scaffold_621000002	7
jgi|Takru4|743695|fgh5_pg.C_scaffold_621000002	5
jgi|Takru4|610446|e_gw2.142.56.1	6
jgi|Takru4|610446|e_gw2.142.56.1	5
jgi|Takru4|733998|fgh5_pg.C_scaffold_142000039	5
jgi|Takru4|610461|e_gw2.142.35.1	5
jgi|Takru4|610461|e_gw2.142.35.1	5
jgi|Takru4|733968|fgh5_pg.C_scaffold_142000009	5
jgi|Takru4|743551|fgh5_pg.C_scaffold_590000007	6
jgi|Takru4|610112|e_gw2.211.68.1	5
jgi|Takru4|120748|fgsh_est.C_scaffold_211000003	5
jgi|Takru4|609990|e_gw2.238.25.1	7
jgi|Takru4|738333|fgh5_pg.C_scaffold_238000010	5
jgi|Takru4|609953|e_gw2.238.61.1	5
jgi|Takru4|738331|fgh5_pg.C_scaffold_238000008	6
jgi|Takru4|609959|e_gw2.238.74.1	5
jgi|Takru4|622212|estExt_GW.C_1240032	6
jgi|Takru4|609770|e_gw2.746.3.1	7
jgi|Takru4|609622|e_gw2.88.187.1	5
jgi|Takru4|609701|e_gw2.88.179.1	5
jgi|Takru4|609554|e_gw2.88.136.1	9
jgi|Takru4|609687|e_gw2.88.50.1	5
jgi|Takru4|744041|fgh5_pg.C_scaffold_720000002	12
jgi|Takru4|609424|e_gw2.9079.1.1	7
jgi|Takru4|609365|e_gw2.206.15.1	10
jgi|Takru4|609408|e_gw2.206.38.1	8
jgi|Takru4|609375|e_gw2.206.27.1	6
jgi|Takru4|609039|e_gw2.57.279.1	5
jgi|Takru4|710778|fgh5_pm.C_scaffold_57000025	5
jgi|Takru4|753104|estExt_fgenesh5_pg.C_570078	5
jgi|Takru4|753103|estExt_fgenesh5_pg.C_570076	5
jgi|Takru4|609266|e_gw2.57.278.1	6
jgi|Takru4|609333|e_gw2.57.175.1	5
jgi|Takru4|609220|e_gw2.57.297.1	5
jgi|Takru4|609068|e_gw2.57.189.1	5
jgi|Takru4|741170|fgh5_pg.C_scaffold_348000010	5
jgi|Takru4|609001|e_gw2.348.1.1	5
jgi|Takru4|739078|fgh5_pg.C_scaffold_262000007	10
jgi|Takru4|608783|e_gw2.262.9.1	5
jgi|Takru4|608754|e_gw2.616.3.1	6
jgi|Takru4|608712|e_gw2.481.23.1	5
jgi|Takru4|608717|e_gw2.481.3.1	5
jgi|Takru4|747095|fgh5_pg.C_scaffold_4814000001	5
jgi|Takru4|718666|fgh5_pg.C_scaffold_3000473	6
jgi|Takru4|608513|e_gw2.3.410.1	5
jgi|Takru4|192947|gw2.3.803.1	5
jgi|Takru4|619033|estExt_GW.C_30487	6
jgi|Takru4|607785|e_gw2.3.684.1	6
jgi|Takru4|607785|e_gw2.3.684.1	5
jgi|Takru4|607677|e_gw2.3.372.1	5
jgi|Takru4|607685|e_gw2.3.524.1	5
jgi|Takru4|607884|e_gw2.3.727.1	5
jgi|Takru4|608156|e_gw2.3.683.1	5
jgi|Takru4|707906|fgh5_pm.C_scaffold_3000067	5
jgi|Takru4|608363|e_gw2.3.18.1	5
jgi|Takru4|608319|e_gw2.3.806.1	5
jgi|Takru4|608366|e_gw2.3.753.1	5
jgi|Takru4|138786|gw2.3.96.1	5
jgi|Takru4|193795|gw2.3.830.1	6
jgi|Takru4|193795|gw2.3.830.1	5
jgi|Takru4|188711|gw2.3.687.1	7
jgi|Takru4|607869|e_gw2.3.770.1	5
jgi|Takru4|751525|estExt_fgenesh5_pg.C_30010	8
jgi|Takru4|751525|estExt_fgenesh5_pg.C_30010	5
jgi|Takru4|751525|estExt_fgenesh5_pg.C_30010	8
jgi|Takru4|751525|estExt_fgenesh5_pg.C_30010	6
jgi|Takru4|751525|estExt_fgenesh5_pg.C_30010	5
jgi|Takru4|751525|estExt_fgenesh5_pg.C_30010	8
jgi|Takru4|607999|e_gw2.3.578.1	5
jgi|Takru4|133099|gw2.566.1.1	6
jgi|Takru4|133099|gw2.566.1.1	5
jgi|Takru4|133099|gw2.566.1.1	6
jgi|Takru4|133099|gw2.566.1.1	5
jgi|Takru4|133099|gw2.566.1.1	6
jgi|Takru4|133099|gw2.566.1.1	5
jgi|Takru4|133099|gw2.566.1.1	6
jgi|Takru4|133099|gw2.566.1.1	6
jgi|Takru4|607538|e_gw2.261.35.1	5
jgi|Takru4|607542|e_gw2.261.66.1	7
jgi|Takru4|607542|e_gw2.261.66.1	6
jgi|Takru4|607545|e_gw2.261.50.1	5
jgi|Takru4|739039|fgh5_pg.C_scaffold_261000004	6
jgi|Takru4|607534|e_gw2.261.43.1	6
jgi|Takru4|738439|fgh5_pg.C_scaffold_242000004	7
jgi|Takru4|738439|fgh5_pg.C_scaffold_242000004	6
jgi|Takru4|743525|fgh5_pg.C_scaffold_583000002	6
jgi|Takru4|743525|fgh5_pg.C_scaffold_583000002	7
jgi|Takru4|607165|e_gw2.381.50.1	7
jgi|Takru4|607181|e_gw2.381.64.1	5
jgi|Takru4|607124|e_gw2.381.27.1	7
jgi|Takru4|607135|e_gw2.381.42.1	5
jgi|Takru4|734352|fgh5_pg.C_scaffold_149000025	7
jgi|Takru4|734352|fgh5_pg.C_scaffold_149000025	5
jgi|Takru4|734329|fgh5_pg.C_scaffold_149000002	10
jgi|Takru4|734329|fgh5_pg.C_scaffold_149000002	5
jgi|Takru4|606948|e_gw2.253.47.1	6
jgi|Takru4|738837|fgh5_pg.C_scaffold_253000014	6
jgi|Takru4|190656|gw2.421.32.1	5
jgi|Takru4|742273|fgh5_pg.C_scaffold_421000006	10
jgi|Takru4|738566|fgh5_pg.C_scaffold_245000004	5
jgi|Takru4|755968|estExt_fgenesh5_pg.C_5630005	5
jgi|Takru4|715054|fgh5_pm.C_scaffold_271000009	10
jgi|Takru4|715054|fgh5_pm.C_scaffold_271000009	5
jgi|Takru4|606626|e_gw2.271.1.1	5
jgi|Takru4|606504|e_gw2.70.61.1	8
jgi|Takru4|711279|fgh5_pm.C_scaffold_70000002	6
jgi|Takru4|146754|gw2.8174.1.1	5
jgi|Takru4|621813|estExt_GW.C_1020089	5
jgi|Takru4|606026|e_gw2.102.238.1	6
jgi|Takru4|621817|estExt_GW.C_1020113	5
jgi|Takru4|197219|gw2.102.277.1	5
jgi|Takru4|753809|estExt_fgenesh5_pg.C_1020011	6
jgi|Takru4|605813|e_gw2.115.147.1	9
jgi|Takru4|754010|estExt_fgenesh5_pg.C_1150060	5
jgi|Takru4|712540|fgh5_pm.C_scaffold_115000021	5
jgi|Takru4|605932|e_gw2.115.36.1	10
jgi|Takru4|605932|e_gw2.115.36.1	6
jgi|Takru4|605932|e_gw2.115.36.1	23
jgi|Takru4|605932|e_gw2.115.36.1	5
jgi|Takru4|605932|e_gw2.115.36.1	13
jgi|Takru4|605633|e_gw2.46.99.1	11
jgi|Takru4|605477|e_gw2.46.188.1	5
jgi|Takru4|605708|e_gw2.46.135.1	7
jgi|Takru4|133262|gw2.46.20.1	9
jgi|Takru4|605636|e_gw2.46.189.1	6
jgi|Takru4|605636|e_gw2.46.189.1	5
jgi|Takru4|605565|e_gw2.46.196.1	5
jgi|Takru4|605472|e_gw2.46.120.1	11
jgi|Takru4|605472|e_gw2.46.120.1	7
jgi|Takru4|605593|e_gw2.46.127.1	5
jgi|Takru4|605479|e_gw2.46.145.1	10
jgi|Takru4|605479|e_gw2.46.145.1	10
jgi|Takru4|190958|gw2.277.13.1	5
jgi|Takru4|739568|fgh5_pg.C_scaffold_277000004	7
jgi|Takru4|739566|fgh5_pg.C_scaffold_277000002	8
jgi|Takru4|605361|e_gw2.180.30.1	6
jgi|Takru4|737815|fgh5_pg.C_scaffold_222000031	6
jgi|Takru4|623337|estExt_GW.C_2220012	5
jgi|Takru4|714474|fgh5_pm.C_scaffold_222000004	5
jgi|Takru4|714474|fgh5_pm.C_scaffold_222000004	6
jgi|Takru4|604891|e_gw2.50.243.1	5
jgi|Takru4|605202|e_gw2.50.191.1	5
jgi|Takru4|605189|e_gw2.50.299.1	5
jgi|Takru4|605154|e_gw2.50.16.1	5
jgi|Takru4|605114|e_gw2.50.6.1	6
jgi|Takru4|605114|e_gw2.50.6.1	5
jgi|Takru4|604932|e_gw2.50.9.1	8
jgi|Takru4|604932|e_gw2.50.9.1	10
jgi|Takru4|752961|estExt_fgenesh5_pg.C_500102	10
jgi|Takru4|752961|estExt_fgenesh5_pg.C_500102	5
jgi|Takru4|710506|fgh5_pm.C_scaffold_50000023	5
jgi|Takru4|605111|e_gw2.50.17.1	7
jgi|Takru4|604832|e_gw2.50.308.1	5
jgi|Takru4|752951|estExt_fgenesh5_pg.C_500054	5
jgi|Takru4|620699|estExt_GW.C_500193	5
jgi|Takru4|153196|gw2.50.192.1	7
jgi|Takru4|604911|e_gw2.50.315.1	5
jgi|Takru4|726250|fgh5_pg.C_scaffold_50000008	5
jgi|Takru4|605168|e_gw2.50.1.1	5
jgi|Takru4|604716|e_gw2.129.46.1	9
jgi|Takru4|604716|e_gw2.129.46.1	5
jgi|Takru4|604691|e_gw2.129.1.1	6
jgi|Takru4|604657|e_gw2.338.24.1	9
jgi|Takru4|740985|fgh5_pg.C_scaffold_338000013	6
jgi|Takru4|624145|estExt_GW.C_3380012	6
jgi|Takru4|596100|e_gw2.77.140.1	5
jgi|Takru4|596165|e_gw2.77.97.1	5
jgi|Takru4|744428|fgh5_pg.C_scaffold_2066000003	5
jgi|Takru4|743865|fgh5_pg.C_scaffold_661000003	7
jgi|Takru4|595900|e_gw2.155.139.1	5
jgi|Takru4|595873|e_gw2.155.25.1	6
jgi|Takru4|594152|e_gw2.9.301.1	8
jgi|Takru4|189436|gw2.9.397.1	5
jgi|Takru4|749112|estExt_fgenesh5_pm.C_90030	10
jgi|Takru4|594403|e_gw2.9.239.1	5
jgi|Takru4|751857|estExt_fgenesh5_pg.C_90117	5
jgi|Takru4|594130|e_gw2.9.200.1	5
jgi|Takru4|594541|e_gw2.9.399.1	6
jgi|Takru4|594507|e_gw2.9.48.1	5
jgi|Takru4|594394|e_gw2.9.294.1	5
jgi|Takru4|594516|e_gw2.9.198.1	5
jgi|Takru4|594516|e_gw2.9.198.1	5
jgi|Takru4|712331|fgh5_pm.C_scaffold_106000003	6
jgi|Takru4|753896|estExt_fgenesh5_pg.C_1060069	5
jgi|Takru4|753901|estExt_fgenesh5_pg.C_1060078	5
jgi|Takru4|594872|e_gw2.2087.4.1	8
jgi|Takru4|749792|estExt_fgenesh5_pm.C_600003	6
jgi|Takru4|595000|e_gw2.60.175.1	6
jgi|Takru4|595000|e_gw2.60.175.1	5
jgi|Takru4|727417|fgh5_pg.C_scaffold_60000032	5
jgi|Takru4|595099|e_gw2.60.124.1	5
jgi|Takru4|595052|e_gw2.60.130.1	5
jgi|Takru4|595052|e_gw2.60.130.1	7
jgi|Takru4|595252|e_gw2.60.245.1	5
jgi|Takru4|753186|estExt_fgenesh5_pg.C_600107	5
jgi|Takru4|595347|e_gw2.437.27.1	5
jgi|Takru4|595430|e_gw2.2208.1.1	5
jgi|Takru4|733424|fgh5_pg.C_scaffold_132000050	5
jgi|Takru4|573752|e_gw2.48.249.1	5
jgi|Takru4|573752|e_gw2.48.249.1	11
jgi|Takru4|573752|e_gw2.48.249.1	9
jgi|Takru4|573563|e_gw2.48.167.1	5
jgi|Takru4|573684|e_gw2.48.178.1	11
jgi|Takru4|573124|e_gw2.19.101.1	5
jgi|Takru4|573277|e_gw2.19.155.1	5
jgi|Takru4|573277|e_gw2.19.155.1	6
jgi|Takru4|573277|e_gw2.19.155.1	9
jgi|Takru4|573277|e_gw2.19.155.1	5
jgi|Takru4|573277|e_gw2.19.155.1	5
jgi|Takru4|573164|e_gw2.19.4.1	5
jgi|Takru4|573164|e_gw2.19.4.1	8
jgi|Takru4|709074|fgh5_pm.C_scaffold_19000034	5
jgi|Takru4|573282|e_gw2.19.272.1	5
jgi|Takru4|573338|e_gw2.19.322.1	5
jgi|Takru4|573010|e_gw2.19.270.1	5
jgi|Takru4|573006|e_gw2.19.357.1	5
jgi|Takru4|572988|e_gw2.19.169.1	5
jgi|Takru4|573044|e_gw2.19.34.1	5
jgi|Takru4|188292|gw2.78.142.1	5
jgi|Takru4|188292|gw2.78.142.1	6
jgi|Takru4|141906|gw2.78.28.1	5
jgi|Takru4|711552|fgh5_pm.C_scaffold_78000008	5
jgi|Takru4|711552|fgh5_pm.C_scaffold_78000008	6
jgi|Takru4|711552|fgh5_pm.C_scaffold_78000008	8
jgi|Takru4|572750|e_gw2.78.84.1	9
jgi|Takru4|296092|estExt_Genewise2.C_780102	6
jgi|Takru4|753473|estExt_fgenesh5_pg.C_780007	5
jgi|Takru4|572637|e_gw2.55.127.1	6
jgi|Takru4|737310|fgh5_pg.C_scaffold_208000035	5
jgi|Takru4|572313|e_gw2.192.54.1	6
jgi|Takru4|572253|e_gw2.192.39.1	5
jgi|Takru4|572285|e_gw2.192.89.1	7
jgi|Takru4|572350|e_gw2.192.1.1	7
jgi|Takru4|732570|fgh5_pg.C_scaffold_119000061	5
jgi|Takru4|732570|fgh5_pg.C_scaffold_119000061	5
jgi|Takru4|572061|e_gw2.119.121.1	5
jgi|Takru4|571830|e_gw2.817.4.1	5
jgi|Takru4|571742|e_gw2.97.86.1	5
jgi|Takru4|750112|estExt_fgenesh5_pm.C_970022	5
jgi|Takru4|571701|e_gw2.97.4.1	5
jgi|Takru4|715938|fgh5_pm.C_scaffold_402000004	5
jgi|Takru4|715938|fgh5_pm.C_scaffold_402000004	8
jgi|Takru4|128576|gw2.596.1.1	6
jgi|Takru4|128576|gw2.596.1.1	6
jgi|Takru4|735190|fgh5_pg.C_scaffold_165000023	5
jgi|Takru4|742750|fgh5_pg.C_scaffold_467000006	5
jgi|Takru4|623489|estExt_GW.C_2430036	7
jgi|Takru4|571080|e_gw2.133.73.1	5
jgi|Takru4|571079|e_gw2.6066.1.1	5
jgi|Takru4|571051|e_gw2.63.185.1	7
jgi|Takru4|570889|e_gw2.63.245.1	5
jgi|Takru4|570799|e_gw2.63.1.1	5
jgi|Takru4|570827|e_gw2.63.228.1	5
jgi|Takru4|621062|estExt_GW.C_630111	5
jgi|Takru4|621062|estExt_GW.C_630111	7
jgi|Takru4|570911|e_gw2.63.11.1	5
jgi|Takru4|570805|e_gw2.63.4.1	18
jgi|Takru4|570964|e_gw2.63.220.1	14
jgi|Takru4|570746|e_gw2.675.1.1	5
jgi|Takru4|570696|e_gw2.649.2.1	5
jgi|Takru4|149560|gw2.355.13.1	5
jgi|Takru4|570649|e_gw2.2852.3.1	6
jgi|Takru4|733046|fgh5_pg.C_scaffold_126000060	6
jgi|Takru4|570472|e_gw2.126.140.1	5
jgi|Takru4|570413|e_gw2.3317.4.1	23
jgi|Takru4|570413|e_gw2.3317.4.1	7
jgi|Takru4|570413|e_gw2.3317.4.1	11
jgi|Takru4|737129|fgh5_pg.C_scaffold_204000037	5
jgi|Takru4|570274|e_gw2.204.105.1	5
jgi|Takru4|570274|e_gw2.204.105.1	5
jgi|Takru4|570352|e_gw2.204.20.1	10
jgi|Takru4|737108|fgh5_pg.C_scaffold_204000016	5
jgi|Takru4|737106|fgh5_pg.C_scaffold_204000014	7
jgi|Takru4|570325|e_gw2.204.54.1	5
jgi|Takru4|743085|fgh5_pg.C_scaffold_507000012	5
jgi|Takru4|743080|fgh5_pg.C_scaffold_507000007	6
jgi|Takru4|743080|fgh5_pg.C_scaffold_507000007	6
jgi|Takru4|744145|fgh5_pg.C_scaffold_766000002	27
jgi|Takru4|570117|e_gw2.138.126.1	5
jgi|Takru4|710869|fgh5_pm.C_scaffold_59000039	5
jgi|Takru4|569661|e_gw2.59.118.1	7
jgi|Takru4|569793|e_gw2.59.254.1	5
jgi|Takru4|569755|e_gw2.59.240.1	5
jgi|Takru4|569557|e_gw2.140.46.1	6
jgi|Takru4|569588|e_gw2.140.42.1	5
jgi|Takru4|733863|fgh5_pg.C_scaffold_140000010	18
jgi|Takru4|739274|fgh5_pg.C_scaffold_268000039	5
jgi|Takru4|569438|e_gw2.268.26.1	5
jgi|Takru4|569349|e_gw2.451.2.1	5
jgi|Takru4|569344|e_gw2.451.1.1	8
jgi|Takru4|568969|e_gw2.41.121.1	10
jgi|Takru4|620433|estExt_GW.C_410008	5
jgi|Takru4|568964|e_gw2.41.43.1	5
jgi|Takru4|568957|e_gw2.41.234.1	9
jgi|Takru4|569016|e_gw2.41.129.1	6
jgi|Takru4|175197|gw2.41.196.1	6
jgi|Takru4|569069|e_gw2.41.147.1	5
jgi|Takru4|568915|e_gw2.41.118.1	5
jgi|Takru4|568513|e_gw2.38.113.1	5
jgi|Takru4|568683|e_gw2.38.111.1	11
jgi|Takru4|568683|e_gw2.38.111.1	8
jgi|Takru4|709986|fgh5_pm.C_scaffold_38000042	6
jgi|Takru4|709979|fgh5_pm.C_scaffold_38000035	5
jgi|Takru4|752675|estExt_fgenesh5_pg.C_380023	16
jgi|Takru4|568541|e_gw2.38.305.1	6
jgi|Takru4|568507|e_gw2.38.34.1	7
jgi|Takru4|568829|e_gw2.38.1.1	12
jgi|Takru4|568829|e_gw2.38.1.1	7
jgi|Takru4|568373|e_gw2.82.76.1	5
jgi|Takru4|568130|e_gw2.33.172.1	6
jgi|Takru4|620220|estExt_GW.C_330072	5
jgi|Takru4|709751|fgh5_pm.C_scaffold_33000010	6
jgi|Takru4|568135|e_gw2.33.213.1	6
jgi|Takru4|568024|e_gw2.33.169.1	5
jgi|Takru4|568038|e_gw2.33.7.1	5
jgi|Takru4|567939|e_gw2.2130.1.1	6
jgi|Takru4|567939|e_gw2.2130.1.1	5
jgi|Takru4|567939|e_gw2.2130.1.1	5
jgi|Takru4|137057|gw2.430.5.1	7
jgi|Takru4|756200|estExt_fgenesh5_pg.C_34000001	8
jgi|Takru4|567864|e_gw2.2193.3.1	8
jgi|Takru4|567839|e_gw2.157.16.1	6
jgi|Takru4|567502|e_gw2.5.356.1	5
jgi|Takru4|567653|e_gw2.5.144.1	5
jgi|Takru4|567634|e_gw2.5.90.1	6
jgi|Takru4|619115|estExt_GW.C_50075	5
jgi|Takru4|619109|estExt_GW.C_50047	13
