record	segment_length
ENSLOCP00000008066.1	5
ENSLOCP00000008112.1	6
ENSLOCP00000008128.1	8
ENSLOCP00000008156.1	9
ENSLOCP00000008156.1	5
ENSLOCP00000008175.1	14
ENSLOCP00000008177.1	9
ENSLOCP00000008200.1	5
ENSLOCP00000008237.1	6
ENSLOCP00000008224.1	5
ENSLOCP00000008253.1	6
ENSLOCP00000008257.1	5
ENSLOCP00000008293.1	5
ENSLOCP00000008308.1	5
ENSLOCP00000008315.1	10
ENSLOCP00000008341.1	10
ENSLOCP00000008323.1	5
ENSLOCP00000008323.1	5
ENSLOCP00000008323.1	12
ENSLOCP00000008323.1	12
ENSLOCP00000008323.1	8
ENSLOCP00000008328.1	14
ENSLOCP00000008328.1	6
ENSLOCP00000008328.1	9
ENSLOCP00000008328.1	6
ENSLOCP00000008328.1	9
ENSLOCP00000008350.1	6
ENSLOCP00000008350.1	9
ENSLOCP00000008350.1	6
ENSLOCP00000008350.1	9
ENSLOCP00000008338.1	6
ENSLOCP00000008337.1	12
ENSLOCP00000008359.1	5
ENSLOCP00000008375.1	5
ENSLOCP00000008361.1	6
ENSLOCP00000008370.1	6
ENSLOCP00000008370.1	5
ENSLOCP00000008367.1	7
ENSLOCP00000008367.1	5
ENSLOCP00000008399.1	6
ENSLOCP00000008401.1	5
ENSLOCP00000008418.1	5
ENSLOCP00000008406.1	7
ENSLOCP00000008420.1	7
ENSLOCP00000008402.1	9
ENSLOCP00000008407.1	5
ENSLOCP00000008423.1	5
ENSLOCP00000008440.1	5
ENSLOCP00000008410.1	8
ENSLOCP00000008445.1	10
ENSLOCP00000008468.1	5
ENSLOCP00000008485.1	5
ENSLOCP00000008472.1	5
ENSLOCP00000008472.1	9
ENSLOCP00000008504.1	5
ENSLOCP00000008518.1	5
ENSLOCP00000008498.1	5
ENSLOCP00000008503.1	5
ENSLOCP00000008521.1	6
ENSLOCP00000008521.1	5
ENSLOCP00000008521.1	6
ENSLOCP00000008553.1	7
ENSLOCP00000008553.1	10
ENSLOCP00000008553.1	7
ENSLOCP00000008572.1	5
ENSLOCP00000008582.1	13
ENSLOCP00000008602.1	5
ENSLOCP00000008636.1	6
ENSLOCP00000008635.1	18
ENSLOCP00000008665.1	7
ENSLOCP00000008679.1	7
ENSLOCP00000008678.1	7
ENSLOCP00000008704.1	6
ENSLOCP00000008706.1	9
ENSLOCP00000008706.1	6
ENSLOCP00000008720.1	8
ENSLOCP00000008726.1	5
ENSLOCP00000008760.1	6
ENSLOCP00000008760.1	14
ENSLOCP00000008781.1	7
ENSLOCP00000008781.1	5
ENSLOCP00000008781.1	8
ENSLOCP00000008781.1	9
ENSLOCP00000008786.1	5
ENSLOCP00000008811.1	5
ENSLOCP00000008805.1	5
ENSLOCP00000008805.1	5
ENSLOCP00000008805.1	5
ENSLOCP00000008813.1	5
ENSLOCP00000008830.1	5
ENSLOCP00000008830.1	5
ENSLOCP00000008820.1	6
ENSLOCP00000008831.1	6
ENSLOCP00000008848.1	6
ENSLOCP00000008861.1	7
ENSLOCP00000008896.1	6
ENSLOCP00000008903.1	5
ENSLOCP00000008934.1	6
ENSLOCP00000008934.1	10
ENSLOCP00000008954.1	6
ENSLOCP00000008954.1	10
ENSLOCP00000008911.1	6
ENSLOCP00000008946.1	5
ENSLOCP00000008956.1	5
ENSLOCP00000008976.1	5
ENSLOCP00000008960.1	6
ENSLOCP00000008980.1	6
ENSLOCP00000008964.1	15
ENSLOCP00000008964.1	7
ENSLOCP00000008964.1	5
ENSLOCP00000009008.1	13
ENSLOCP00000009019.1	13
ENSLOCP00000009013.1	5
ENSLOCP00000009017.1	6
ENSLOCP00000009020.1	5
ENSLOCP00000009032.1	5
ENSLOCP00000009062.1	7
ENSLOCP00000009062.1	5
ENSLOCP00000009067.1	6
ENSLOCP00000009084.1	5
ENSLOCP00000009096.1	5
ENSLOCP00000009081.1	5
ENSLOCP00000009117.1	5
ENSLOCP00000009135.1	5
ENSLOCP00000009137.1	6
ENSLOCP00000009138.1	12
ENSLOCP00000009158.1	5
ENSLOCP00000009170.1	5
ENSLOCP00000009189.1	7
ENSLOCP00000009203.1	7
ENSLOCP00000009228.1	5
ENSLOCP00000009259.1	5
ENSLOCP00000009259.1	6
ENSLOCP00000009273.1	5
ENSLOCP00000009262.1	5
ENSLOCP00000009271.1	7
ENSLOCP00000009284.1	7
ENSLOCP00000009282.1	6
ENSLOCP00000009297.1	6
ENSLOCP00000009300.1	6
ENSLOCP00000009304.1	10
ENSLOCP00000009304.1	5
ENSLOCP00000009304.1	7
ENSLOCP00000009304.1	5
ENSLOCP00000009304.1	9
ENSLOCP00000009304.1	5
ENSLOCP00000009304.1	6
ENSLOCP00000009304.1	5
ENSLOCP00000009304.1	5
ENSLOCP00000009304.1	5
ENSLOCP00000009299.1	5
ENSLOCP00000009308.1	19
ENSLOCP00000009325.1	14
ENSLOCP00000009325.1	6
ENSLOCP00000009360.1	6
ENSLOCP00000009374.1	6
ENSLOCP00000009391.1	5
ENSLOCP00000009403.1	5
ENSLOCP00000009418.1	5
ENSLOCP00000009418.1	5
ENSLOCP00000009418.1	9
ENSLOCP00000009415.1	5
ENSLOCP00000009435.1	5
ENSLOCP00000009444.1	6
ENSLOCP00000009447.1	5
ENSLOCP00000009505.1	5
ENSLOCP00000009505.1	8
ENSLOCP00000009505.1	5
ENSLOCP00000009505.1	6
ENSLOCP00000009505.1	7
ENSLOCP00000009498.1	6
ENSLOCP00000009498.1	5
ENSLOCP00000009498.1	5
ENSLOCP00000009509.1	5
ENSLOCP00000009523.1	5
ENSLOCP00000009524.1	5
ENSLOCP00000009550.1	5
ENSLOCP00000009567.1	5
ENSLOCP00000009572.1	5
ENSLOCP00000009587.1	5
ENSLOCP00000009596.1	5
ENSLOCP00000009619.1	10
ENSLOCP00000009636.1	6
ENSLOCP00000009649.1	5
ENSLOCP00000009644.1	5
ENSLOCP00000009690.1	6
ENSLOCP00000009670.1	5
ENSLOCP00000009683.1	5
ENSLOCP00000009679.1	6
ENSLOCP00000009679.1	6
ENSLOCP00000009679.1	9
ENSLOCP00000009695.1	6
ENSLOCP00000009695.1	9
ENSLOCP00000009698.1	6
ENSLOCP00000009701.1	5
ENSLOCP00000009711.1	7
ENSLOCP00000009728.1	5
ENSLOCP00000009733.1	5
ENSLOCP00000009733.1	5
ENSLOCP00000009745.1	5
ENSLOCP00000009745.1	5
ENSLOCP00000009748.1	5
ENSLOCP00000009776.1	5
ENSLOCP00000009765.1	6
ENSLOCP00000009774.1	5
ENSLOCP00000009828.1	5
ENSLOCP00000009857.1	5
ENSLOCP00000009916.1	5
ENSLOCP00000009948.1	5
ENSLOCP00000009958.1	5
ENSLOCP00000009949.1	6
ENSLOCP00000009949.1	7
ENSLOCP00000009965.1	6
ENSLOCP00000009965.1	7
ENSLOCP00000009964.1	5
ENSLOCP00000010011.1	5
ENSLOCP00000010017.1	5
ENSLOCP00000010034.1	5
ENSLOCP00000010034.1	5
ENSLOCP00000010044.1	7
ENSLOCP00000010068.1	6
ENSLOCP00000010068.1	6
ENSLOCP00000010068.1	7
ENSLOCP00000010068.1	11
ENSLOCP00000010068.1	5
ENSLOCP00000010083.1	11
ENSLOCP00000010083.1	5
ENSLOCP00000010065.1	5
ENSLOCP00000010073.1	5
ENSLOCP00000010126.1	5
ENSLOCP00000010141.1	5
ENSLOCP00000010132.1	6
ENSLOCP00000010132.1	5
ENSLOCP00000010132.1	5
ENSLOCP00000010146.1	6
ENSLOCP00000010146.1	5
ENSLOCP00000010146.1	5
ENSLOCP00000010145.1	5
ENSLOCP00000010159.1	5
ENSLOCP00000010198.1	8
ENSLOCP00000010198.1	7
ENSLOCP00000010198.1	5
ENSLOCP00000010210.1	8
ENSLOCP00000010210.1	7
ENSLOCP00000010210.1	5
ENSLOCP00000010294.1	5
ENSLOCP00000010294.1	8
ENSLOCP00000010294.1	15
ENSLOCP00000010295.1	9
ENSLOCP00000010343.1	5
ENSLOCP00000010354.1	5
ENSLOCP00000010370.1	5
ENSLOCP00000010365.1	7
ENSLOCP00000010373.1	5
ENSLOCP00000010389.1	8
ENSLOCP00000010389.1	7
ENSLOCP00000010389.1	10
ENSLOCP00000010403.1	7
ENSLOCP00000010417.1	7
ENSLOCP00000010418.1	6
ENSLOCP00000010431.1	5
ENSLOCP00000010470.1	7
ENSLOCP00000010470.1	6
ENSLOCP00000010482.1	7
ENSLOCP00000010482.1	6
ENSLOCP00000010480.1	8
ENSLOCP00000010480.1	6
ENSLOCP00000010487.1	7
ENSLOCP00000010487.1	5
ENSLOCP00000010494.1	5
ENSLOCP00000010494.1	5
ENSLOCP00000010531.1	5
ENSLOCP00000010556.1	11
ENSLOCP00000010567.1	11
ENSLOCP00000010584.1	6
ENSLOCP00000010597.1	6
ENSLOCP00000010562.1	5
ENSLOCP00000010562.1	5
ENSLOCP00000010580.1	6
ENSLOCP00000010595.1	5
ENSLOCP00000010673.1	8
ENSLOCP00000010695.1	8
ENSLOCP00000010701.1	10
ENSLOCP00000010720.1	5
ENSLOCP00000010728.1	5
ENSLOCP00000010733.1	16
ENSLOCP00000010733.1	8
ENSLOCP00000010781.1	6
ENSLOCP00000010781.1	6
ENSLOCP00000010781.1	6
ENSLOCP00000010781.1	5
ENSLOCP00000010798.1	6
ENSLOCP00000010798.1	6
ENSLOCP00000010798.1	6
ENSLOCP00000010798.1	5
ENSLOCP00000010817.1	5
ENSLOCP00000010834.1	5
ENSLOCP00000010848.1	5
ENSLOCP00000010857.1	6
ENSLOCP00000010865.1	10
ENSLOCP00000010865.1	9
ENSLOCP00000010880.1	9
ENSLOCP00000010894.1	9
ENSLOCP00000010883.1	5
ENSLOCP00000010899.1	5
ENSLOCP00000010912.1	5
ENSLOCP00000010906.1	5
ENSLOCP00000010917.1	5
ENSLOCP00000010926.1	5
ENSLOCP00000010911.1	5
ENSLOCP00000010918.1	5
ENSLOCP00000010924.1	5
ENSLOCP00000010924.1	6
ENSLOCP00000010933.1	5
ENSLOCP00000010933.1	6
ENSLOCP00000010945.1	5
ENSLOCP00000010945.1	6
ENSLOCP00000010940.1	5
ENSLOCP00000010948.1	5
ENSLOCP00000010958.1	5
ENSLOCP00000010958.1	5
ENSLOCP00000010969.1	5
ENSLOCP00000010954.1	5
ENSLOCP00000010955.1	5
ENSLOCP00000010980.1	5
ENSLOCP00000010984.1	5
ENSLOCP00000011014.1	5
ENSLOCP00000011019.1	5
ENSLOCP00000011030.1	5
ENSLOCP00000011035.1	12
ENSLOCP00000011060.1	5
ENSLOCP00000011074.1	5
ENSLOCP00000011105.1	9
ENSLOCP00000011123.1	5
ENSLOCP00000011130.1	18
ENSLOCP00000011134.1	6
ENSLOCP00000011143.1	6
ENSLOCP00000011166.1	5
ENSLOCP00000011170.1	5
ENSLOCP00000011180.1	5
ENSLOCP00000011186.1	7
ENSLOCP00000011186.1	5
ENSLOCP00000011186.1	5
ENSLOCP00000011186.1	5
ENSLOCP00000011186.1	5
ENSLOCP00000011186.1	5
ENSLOCP00000011186.1	8
ENSLOCP00000011186.1	9
ENSLOCP00000011186.1	5
ENSLOCP00000011186.1	5
ENSLOCP00000011200.1	7
ENSLOCP00000011200.1	5
ENSLOCP00000011200.1	5
ENSLOCP00000011200.1	5
ENSLOCP00000011200.1	5
ENSLOCP00000011200.1	8
ENSLOCP00000011200.1	9
ENSLOCP00000011200.1	5
ENSLOCP00000011200.1	5
ENSLOCP00000011190.1	13
ENSLOCP00000011192.1	5
ENSLOCP00000011223.1	5
ENSLOCP00000011231.1	5
ENSLOCP00000011211.1	5
ENSLOCP00000011211.1	6
ENSLOCP00000011238.1	5
ENSLOCP00000011272.1	5
ENSLOCP00000011262.1	5
ENSLOCP00000011268.1	5
ENSLOCP00000011287.1	5
ENSLOCP00000011287.1	8
ENSLOCP00000011308.1	5
ENSLOCP00000011308.1	5
ENSLOCP00000011316.1	5
ENSLOCP00000011316.1	5
ENSLOCP00000011303.1	6
ENSLOCP00000011322.1	5
ENSLOCP00000011322.1	6
ENSLOCP00000011334.1	5
ENSLOCP00000011334.1	6
ENSLOCP00000011330.1	6
ENSLOCP00000011330.1	5
ENSLOCP00000011342.1	6
ENSLOCP00000011342.1	5
ENSLOCP00000011365.1	6
ENSLOCP00000011372.1	22
ENSLOCP00000011372.1	6
ENSLOCP00000011372.1	5
ENSLOCP00000011387.1	5
ENSLOCP00000011415.1	6
ENSLOCP00000011415.1	5
ENSLOCP00000011415.1	6
ENSLOCP00000011415.1	14
ENSLOCP00000011415.1	5
ENSLOCP00000011438.1	5
ENSLOCP00000011420.1	5
ENSLOCP00000011431.1	5
ENSLOCP00000011462.1	6
ENSLOCP00000011466.1	5
ENSLOCP00000011474.1	5
ENSLOCP00000011487.1	5
ENSLOCP00000011484.1	5
ENSLOCP00000011499.1	5
ENSLOCP00000011493.1	6
ENSLOCP00000011515.1	5
ENSLOCP00000011515.1	5
ENSLOCP00000011515.1	5
ENSLOCP00000011515.1	5
ENSLOCP00000011515.1	6
ENSLOCP00000011524.1	5
ENSLOCP00000011524.1	5
ENSLOCP00000011524.1	5
ENSLOCP00000011524.1	5
ENSLOCP00000011524.1	6
ENSLOCP00000011546.1	5
ENSLOCP00000011546.1	8
ENSLOCP00000011546.1	7
ENSLOCP00000011541.1	5
ENSLOCP00000011551.1	5
ENSLOCP00000011549.1	5
ENSLOCP00000011571.1	5
ENSLOCP00000011571.1	6
ENSLOCP00000011572.1	7
ENSLOCP00000011572.1	5
ENSLOCP00000011579.1	7
ENSLOCP00000011579.1	5
ENSLOCP00000011580.1	5
ENSLOCP00000011591.1	5
ENSLOCP00000011566.1	5
ENSLOCP00000011667.1	9
ENSLOCP00000011667.1	6
ENSLOCP00000011635.1	5
ENSLOCP00000011645.1	5
ENSLOCP00000011653.1	6
ENSLOCP00000011653.1	5
ENSLOCP00000011674.1	5
ENSLOCP00000011687.1	5
ENSLOCP00000011693.1	8
ENSLOCP00000011693.1	6
ENSLOCP00000011688.1	7
ENSLOCP00000011734.1	5
ENSLOCP00000011747.1	5
ENSLOCP00000011706.1	5
ENSLOCP00000011713.1	5
ENSLOCP00000011708.1	6
ENSLOCP00000011712.1	6
ENSLOCP00000011718.1	7
ENSLOCP00000011721.1	5
ENSLOCP00000011736.1	8
ENSLOCP00000011737.1	6
ENSLOCP00000011739.1	8
ENSLOCP00000011751.1	5
ENSLOCP00000011751.1	5
ENSLOCP00000011755.1	5
ENSLOCP00000011763.1	5
ENSLOCP00000011770.1	5
ENSLOCP00000011757.1	5
ENSLOCP00000011764.1	5
ENSLOCP00000011768.1	6
ENSLOCP00000011785.1	6
ENSLOCP00000011791.1	8
ENSLOCP00000011802.1	5
ENSLOCP00000011856.1	6
ENSLOCP00000011864.1	6
ENSLOCP00000011829.1	6
ENSLOCP00000011829.1	5
ENSLOCP00000011946.1	10
ENSLOCP00000011957.1	10
ENSLOCP00000011948.1	10
ENSLOCP00000011958.1	10
ENSLOCP00000011950.1	5
ENSLOCP00000011961.1	5
ENSLOCP00000011996.1	6
ENSLOCP00000011996.1	6
ENSLOCP00000011985.1	5
ENSLOCP00000011985.1	6
ENSLOCP00000011999.1	7
ENSLOCP00000011997.1	6
ENSLOCP00000012006.1	6
ENSLOCP00000012002.1	5
ENSLOCP00000012036.1	5
ENSLOCP00000012048.1	5
ENSLOCP00000012041.1	6
ENSLOCP00000012064.1	8
ENSLOCP00000012071.1	8
ENSLOCP00000012077.1	7
ENSLOCP00000012118.1	5
ENSLOCP00000012128.1	5
ENSLOCP00000012104.1	6
ENSLOCP00000012117.1	6
ENSLOCP00000012115.1	6
ENSLOCP00000012121.1	5
ENSLOCP00000012142.1	6
ENSLOCP00000012164.1	6
ENSLOCP00000012164.1	7
ENSLOCP00000012177.1	6
ENSLOCP00000012177.1	7
ENSLOCP00000012182.1	5
ENSLOCP00000012192.1	5
ENSLOCP00000012194.1	5
ENSLOCP00000012210.1	5
ENSLOCP00000012211.1	7
ENSLOCP00000012241.1	5
ENSLOCP00000012248.1	5
ENSLOCP00000012253.1	5
ENSLOCP00000012268.1	5
ENSLOCP00000012275.1	5
ENSLOCP00000012281.1	5
ENSLOCP00000012281.1	5
ENSLOCP00000012288.1	5
ENSLOCP00000012288.1	5
ENSLOCP00000012286.1	10
ENSLOCP00000012285.1	5
ENSLOCP00000012297.1	5
ENSLOCP00000012300.1	5
ENSLOCP00000012302.1	5
ENSLOCP00000012313.1	7
ENSLOCP00000012311.1	5
ENSLOCP00000012339.1	5
ENSLOCP00000012339.1	5
ENSLOCP00000012375.1	5
ENSLOCP00000012375.1	7
ENSLOCP00000012391.1	5
ENSLOCP00000012399.1	5
ENSLOCP00000012410.1	5
ENSLOCP00000012418.1	5
ENSLOCP00000012423.1	6
ENSLOCP00000012423.1	5
ENSLOCP00000012423.1	5
ENSLOCP00000012429.1	6
ENSLOCP00000012429.1	5
ENSLOCP00000012429.1	5
ENSLOCP00000012426.1	5
ENSLOCP00000012446.1	5
ENSLOCP00000012456.1	5
ENSLOCP00000012438.1	10
ENSLOCP00000012451.1	6
ENSLOCP00000012463.1	6
ENSLOCP00000012447.1	5
ENSLOCP00000012506.1	5
ENSLOCP00000012524.1	7
ENSLOCP00000012531.1	5
ENSLOCP00000012525.1	7
ENSLOCP00000012525.1	7
ENSLOCP00000012576.1	6
ENSLOCP00000012541.1	6
ENSLOCP00000012541.1	5
ENSLOCP00000012541.1	5
ENSLOCP00000012566.1	6
ENSLOCP00000012570.1	9
ENSLOCP00000012559.1	5
ENSLOCP00000012559.1	5
ENSLOCP00000012559.1	5
ENSLOCP00000012571.1	5
ENSLOCP00000012571.1	5
ENSLOCP00000012571.1	5
ENSLOCP00000012575.1	5
ENSLOCP00000012619.1	5
ENSLOCP00000012608.1	6
ENSLOCP00000012616.1	6
ENSLOCP00000012610.1	6
ENSLOCP00000012615.1	5
ENSLOCP00000012624.1	5
ENSLOCP00000012631.1	5
ENSLOCP00000012637.1	5
ENSLOCP00000012653.1	7
ENSLOCP00000012663.1	7
ENSLOCP00000012677.1	7
ENSLOCP00000012674.1	5
ENSLOCP00000012687.1	5
ENSLOCP00000012694.1	5
ENSLOCP00000012712.1	9
ENSLOCP00000012718.1	5
ENSLOCP00000012726.1	5
ENSLOCP00000012736.1	5
ENSLOCP00000012730.1	11
ENSLOCP00000012742.1	11
ENSLOCP00000012739.1	8
ENSLOCP00000012787.1	5
ENSLOCP00000012796.1	5
ENSLOCP00000012785.1	15
ENSLOCP00000012785.1	8
ENSLOCP00000012785.1	5
ENSLOCP00000012792.1	8
ENSLOCP00000012792.1	5
ENSLOCP00000012799.1	7
ENSLOCP00000012805.1	7
ENSLOCP00000012832.1	5
ENSLOCP00000012832.1	6
ENSLOCP00000012832.1	6
ENSLOCP00000012855.1	5
ENSLOCP00000012855.1	9
ENSLOCP00000012868.1	6
ENSLOCP00000012875.1	6
ENSLOCP00000012875.1	6
ENSLOCP00000012896.1	6
ENSLOCP00000012933.1	8
ENSLOCP00000012933.1	7
ENSLOCP00000012947.1	5
ENSLOCP00000012958.1	5
ENSLOCP00000012967.1	5
ENSLOCP00000012967.1	8
ENSLOCP00000012973.1	5
ENSLOCP00000012973.1	8
ENSLOCP00000013002.1	7
ENSLOCP00000013017.1	5
ENSLOCP00000013017.1	5
ENSLOCP00000013017.1	7
ENSLOCP00000013023.1	5
ENSLOCP00000013023.1	5
ENSLOCP00000013023.1	7
ENSLOCP00000013032.1	5
ENSLOCP00000013029.1	6
ENSLOCP00000013038.1	6
ENSLOCP00000013041.1	5
ENSLOCP00000013043.1	5
ENSLOCP00000013054.1	5
ENSLOCP00000013094.1	6
ENSLOCP00000013101.1	6
ENSLOCP00000013113.1	6
ENSLOCP00000013126.1	5
ENSLOCP00000013125.1	5
ENSLOCP00000013173.1	12
ENSLOCP00000013173.1	7
ENSLOCP00000013182.1	12
ENSLOCP00000013182.1	7
ENSLOCP00000013184.1	5
ENSLOCP00000013227.1	6
ENSLOCP00000013234.1	6
ENSLOCP00000013237.1	5
ENSLOCP00000013325.1	7
ENSLOCP00000013336.1	7
ENSLOCP00000013338.1	5
ENSLOCP00000013348.1	5
ENSLOCP00000013363.1	5
ENSLOCP00000013349.1	5
ENSLOCP00000013364.1	6
ENSLOCP00000013380.1	5
ENSLOCP00000013382.1	7
ENSLOCP00000013421.1	8
ENSLOCP00000013426.1	8
ENSLOCP00000013442.1	7
ENSLOCP00000013450.1	5
ENSLOCP00000013479.1	5
ENSLOCP00000013483.1	5
ENSLOCP00000013464.1	5
ENSLOCP00000013481.1	5
ENSLOCP00000013484.1	5
ENSLOCP00000013487.1	5
ENSLOCP00000013498.1	7
ENSLOCP00000013506.1	7
ENSLOCP00000013547.1	5
ENSLOCP00000013559.1	5
ENSLOCP00000013581.1	5
ENSLOCP00000013593.1	5
ENSLOCP00000013620.1	5
ENSLOCP00000013641.1	6
ENSLOCP00000013647.1	6
ENSLOCP00000013650.1	5
ENSLOCP00000013666.1	6
ENSLOCP00000013673.1	5
ENSLOCP00000013682.1	5
ENSLOCP00000013687.1	5
ENSLOCP00000013725.1	5
ENSLOCP00000013752.1	6
ENSLOCP00000013752.1	7
ENSLOCP00000013760.1	6
ENSLOCP00000013760.1	7
ENSLOCP00000013739.1	7
ENSLOCP00000013745.1	6
ENSLOCP00000013756.1	7
ENSLOCP00000013764.1	9
ENSLOCP00000013764.1	7
ENSLOCP00000013751.1	6
ENSLOCP00000013771.1	5
ENSLOCP00000013766.1	5
ENSLOCP00000013845.1	5
ENSLOCP00000013857.1	5
ENSLOCP00000013854.1	7
ENSLOCP00000013875.1	8
ENSLOCP00000013890.1	5
ENSLOCP00000013907.1	5
ENSLOCP00000013913.1	7
ENSLOCP00000013913.1	5
ENSLOCP00000013912.1	6
ENSLOCP00000013912.1	5
ENSLOCP00000013921.1	6
ENSLOCP00000013921.1	5
ENSLOCP00000013917.1	5
ENSLOCP00000013915.1	5
ENSLOCP00000013937.1	8
ENSLOCP00000013941.1	5
ENSLOCP00000013950.1	5
ENSLOCP00000013944.1	5
ENSLOCP00000013969.1	5
ENSLOCP00000013975.1	5
ENSLOCP00000013966.1	5
ENSLOCP00000013966.1	5
ENSLOCP00000013985.1	12
ENSLOCP00000014043.1	8
ENSLOCP00000014043.1	10
ENSLOCP00000014043.1	7
ENSLOCP00000014046.1	5
ENSLOCP00000014056.1	5
ENSLOCP00000014042.1	6
ENSLOCP00000014042.1	6
ENSLOCP00000014047.1	17
ENSLOCP00000014047.1	6
ENSLOCP00000014047.1	6
ENSLOCP00000014059.1	5
ENSLOCP00000014059.1	6
ENSLOCP00000014059.1	6
ENSLOCP00000014063.1	6
ENSLOCP00000014057.1	6
ENSLOCP00000014071.1	11
ENSLOCP00000014071.1	8
ENSLOCP00000014071.1	5
ENSLOCP00000014085.1	10
ENSLOCP00000014099.1	10
ENSLOCP00000014122.1	5
ENSLOCP00000014129.1	5
ENSLOCP00000014138.1	5
ENSLOCP00000014169.1	9
ENSLOCP00000014174.1	9
ENSLOCP00000014203.1	5
ENSLOCP00000014203.1	6
ENSLOCP00000014203.1	6
ENSLOCP00000014203.1	5
ENSLOCP00000014203.1	6
ENSLOCP00000014203.1	7
ENSLOCP00000014208.1	5
ENSLOCP00000014237.1	6
ENSLOCP00000014244.1	6
ENSLOCP00000014245.1	5
ENSLOCP00000014249.1	5
ENSLOCP00000014252.1	5
ENSLOCP00000014261.1	5
ENSLOCP00000014272.1	5
ENSLOCP00000014275.1	6
ENSLOCP00000014274.1	5
ENSLOCP00000014274.1	5
ENSLOCP00000014286.1	5
ENSLOCP00000014286.1	5
ENSLOCP00000014279.1	5
ENSLOCP00000014409.1	5
ENSLOCP00000014328.1	8
ENSLOCP00000014336.1	8
ENSLOCP00000014356.1	7
ENSLOCP00000014368.1	6
ENSLOCP00000014368.1	5
ENSLOCP00000014373.1	6
ENSLOCP00000014373.1	5
ENSLOCP00000014381.1	6
ENSLOCP00000014381.1	5
ENSLOCP00000014372.1	5
ENSLOCP00000014372.1	5
ENSLOCP00000014377.1	5
ENSLOCP00000014377.1	5
ENSLOCP00000014386.1	5
ENSLOCP00000014386.1	5
ENSLOCP00000014400.1	5
ENSLOCP00000014407.1	5
ENSLOCP00000014410.1	5
ENSLOCP00000014416.1	5
ENSLOCP00000014439.1	5
ENSLOCP00000014455.1	5
ENSLOCP00000014464.1	5
ENSLOCP00000014479.1	11
ENSLOCP00000014507.1	6
ENSLOCP00000014507.1	5
ENSLOCP00000014507.1	5
ENSLOCP00000014540.1	5
ENSLOCP00000014552.1	5
ENSLOCP00000014557.1	5
ENSLOCP00000014560.1	5
ENSLOCP00000014571.1	5
ENSLOCP00000014574.1	5
ENSLOCP00000014587.1	6
ENSLOCP00000014601.1	5
ENSLOCP00000014638.1	5
ENSLOCP00000014612.1	6
ENSLOCP00000014621.1	5
ENSLOCP00000014630.1	7
ENSLOCP00000014630.1	5
ENSLOCP00000014630.1	6
ENSLOCP00000014630.1	5
ENSLOCP00000014630.1	5
ENSLOCP00000014630.1	5
ENSLOCP00000014641.1	5
ENSLOCP00000014641.1	5
ENSLOCP00000014641.1	5
ENSLOCP00000014654.1	5
ENSLOCP00000014656.1	5
ENSLOCP00000014674.1	5
ENSLOCP00000014737.1	5
ENSLOCP00000014786.1	5
ENSLOCP00000014844.1	5
ENSLOCP00000014875.1	5
ENSLOCP00000014685.1	5
ENSLOCP00000014689.1	7
ENSLOCP00000014704.1	5
ENSLOCP00000014712.1	7
ENSLOCP00000014718.1	7
ENSLOCP00000014714.1	8
ENSLOCP00000014719.1	8
ENSLOCP00000014761.1	5
ENSLOCP00000014788.1	5
ENSLOCP00000014788.1	5
ENSLOCP00000014779.1	5
ENSLOCP00000014797.1	5
ENSLOCP00000014826.1	6
ENSLOCP00000014831.1	6
ENSLOCP00000014837.1	5
ENSLOCP00000014837.1	7
ENSLOCP00000014856.1	6
ENSLOCP00000014870.1	5
ENSLOCP00000014882.1	5
ENSLOCP00000014877.1	5
ENSLOCP00000014877.1	7
ENSLOCP00000014889.1	5
ENSLOCP00000014892.1	11
ENSLOCP00000014941.1	5
ENSLOCP00000014944.1	9
ENSLOCP00000014944.1	6
ENSLOCP00000014998.1	5
ENSLOCP00000015006.1	5
ENSLOCP00000015017.1	5
ENSLOCP00000015052.1	6
ENSLOCP00000015091.1	8
ENSLOCP00000015091.1	12
ENSLOCP00000015091.1	5
ENSLOCP00000015091.1	7
ENSLOCP00000015127.1	6
ENSLOCP00000015117.1	11
ENSLOCP00000015140.1	5
ENSLOCP00000015143.1	7
ENSLOCP00000015148.1	7
ENSLOCP00000015209.1	5
ENSLOCP00000015206.1	5
ENSLOCP00000015220.1	7
ENSLOCP00000015225.1	7
ENSLOCP00000015253.1	5
ENSLOCP00000015277.1	5
ENSLOCP00000015275.1	6
ENSLOCP00000015293.1	6
ENSLOCP00000015332.1	6
ENSLOCP00000015332.1	5
ENSLOCP00000015338.1	6
ENSLOCP00000015338.1	5
ENSLOCP00000015355.1	7
ENSLOCP00000015377.1	6
ENSLOCP00000015377.1	5
ENSLOCP00000015377.1	5
ENSLOCP00000015377.1	5
ENSLOCP00000015381.1	6
ENSLOCP00000015381.1	5
ENSLOCP00000015381.1	5
ENSLOCP00000015381.1	5
ENSLOCP00000015380.1	5
ENSLOCP00000015380.1	5
ENSLOCP00000015380.1	7
ENSLOCP00000015380.1	9
ENSLOCP00000015394.1	5
ENSLOCP00000015405.1	5
ENSLOCP00000015418.1	5
ENSLOCP00000015407.1	5
ENSLOCP00000015411.1	5
ENSLOCP00000015420.1	5
ENSLOCP00000015428.1	5
ENSLOCP00000015415.1	7
ENSLOCP00000015415.1	5
ENSLOCP00000015415.1	8
ENSLOCP00000015415.1	10
ENSLOCP00000015415.1	6
