record	sig_segments	total_length
ENSGACP00000017667.1	1	5
ENSGACP00000017644.1	1	6
ENSGACP00000008240.2	5	29
ENSGACP00000017696.1	2	12
ENSGACP00000017745.1	1	7
ENSGACP00000017743.1	1	5
ENSGACP00000017759.1	1	5
ENSGACP00000017771.1	1	5
ENSGACP00000017762.1	1	6
ENSGACP00000020266.2	2	14
ENSGACP00000026072.2	1	5
ENSGACP00000017812.1	1	5
ENSGACP00000017816.1	1	5
ENSGACP00000017880.1	1	5
ENSGACP00000017895.1	1	6
ENSGACP00000017897.1	1	8
ENSGACP00000017900.1	1	8
ENSGACP00000017919.1	1	6
ENSGACP00000017923.1	1	5
ENSGACP00000017959.1	1	8
ENSGACP00000024087.3	3	17
ENSGACP00000024881.3	4	36
ENSGACP00000018005.1	1	5
ENSGACP00000013576.1	3	16
ENSGACP00000022110.2	1	5
ENSGACP00000026026.2	1	5
ENSGACP00000018106.1	1	5
ENSGACP00000018111.1	1	5
ENSGACP00000018116.1	1	5
ENSGACP00000018120.1	1	5
ENSGACP00000018114.1	1	5
ENSGACP00000018127.1	1	5
ENSGACP00000016317.1	2	13
ENSGACP00000016312.2	3	19
ENSGACP00000018155.1	1	6
ENSGACP00000018169.1	1	6
ENSGACP00000018137.1	1	5
ENSGACP00000018148.1	2	11
ENSGACP00000018172.1	1	5
ENSGACP00000018194.1	1	6
ENSGACP00000018168.1	1	5
ENSGACP00000024128.2	1	6
ENSGACP00000018210.1	1	5
ENSGACP00000018201.1	1	5
ENSGACP00000018205.1	1	5
ENSGACP00000002384.2	1	8
ENSGACP00000012468.2	1	6
ENSGACP00000025831.2	1	5
ENSGACP00000016522.2	1	6
ENSGACP00000018298.1	1	5
ENSGACP00000018310.1	1	5
ENSGACP00000018324.1	1	5
ENSGACP00000018336.1	1	5
ENSGACP00000018402.1	1	5
ENSGACP00000018426.1	1	5
ENSGACP00000018427.1	1	5
ENSGACP00000004192.2	2	17
ENSGACP00000004363.3	2	12
ENSGACP00000018469.1	2	10
ENSGACP00000018477.1	1	8
ENSGACP00000018486.1	1	6
ENSGACP00000018513.1	1	7
ENSGACP00000015845.2	3	15
ENSGACP00000025251.2	2	15
ENSGACP00000018535.1	1	6
ENSGACP00000016053.2	1	7
ENSGACP00000018541.1	1	5
ENSGACP00000018547.1	1	5
ENSGACP00000009014.2	1	5
ENSGACP00000018602.1	1	5
ENSGACP00000018607.1	1	11
ENSGACP00000018609.1	1	5
ENSGACP00000018613.1	1	5
ENSGACP00000015704.2	2	10
ENSGACP00000018656.1	1	5
ENSGACP00000018683.1	2	12
ENSGACP00000018697.1	2	12
ENSGACP00000005558.2	1	5
ENSGACP00000018696.1	2	13
ENSGACP00000025092.2	1	8
ENSGACP00000018736.1	1	5
ENSGACP00000018725.1	1	5
ENSGACP00000018729.1	1	5
ENSGACP00000010262.2	1	6
ENSGACP00000018796.1	1	5
ENSGACP00000018800.1	1	5
ENSGACP00000018804.1	1	5
ENSGACP00000018807.1	1	5
ENSGACP00000018802.1	1	5
ENSGACP00000018803.1	1	5
ENSGACP00000018812.1	1	5
ENSGACP00000018848.1	1	8
ENSGACP00000024846.1	1	6
ENSGACP00000024843.2	2	11
ENSGACP00000012253.2	2	11
ENSGACP00000018868.1	1	5
ENSGACP00000018865.1	1	5
ENSGACP00000018912.1	1	6
ENSGACP00000018931.1	1	5
ENSGACP00000018935.1	1	5
ENSGACP00000018946.1	1	5
ENSGACP00000018949.1	1	5
ENSGACP00000018987.1	1	6
ENSGACP00000018994.1	1	5
ENSGACP00000019017.1	1	5
ENSGACP00000019019.1	1	5
ENSGACP00000019022.1	1	5
ENSGACP00000019026.1	1	5
ENSGACP00000019033.1	4	22
ENSGACP00000019039.1	1	6
ENSGACP00000019045.1	1	6
ENSGACP00000019524.1	2	10
ENSGACP00000019519.2	2	10
ENSGACP00000019076.1	1	5
ENSGACP00000019102.1	2	10
ENSGACP00000003271.2	1	5
ENSGACP00000019166.1	1	5
ENSGACP00000019185.1	1	7
ENSGACP00000019196.1	1	10
ENSGACP00000019223.1	1	5
ENSGACP00000019227.1	1	5
ENSGACP00000019304.1	1	5
ENSGACP00000019307.1	1	5
ENSGACP00000019312.1	1	5
ENSGACP00000019316.1	1	5
ENSGACP00000019318.1	1	5
ENSGACP00000019339.1	1	5
ENSGACP00000019343.1	1	5
ENSGACP00000019347.1	1	5
ENSGACP00000025140.2	1	7
ENSGACP00000019404.1	1	7
ENSGACP00000019418.1	1	5
ENSGACP00000019421.1	1	5
ENSGACP00000019425.1	1	5
ENSGACP00000019458.1	2	11
ENSGACP00000019474.1	2	10
ENSGACP00000019486.1	1	5
ENSGACP00000019490.1	1	5
ENSGACP00000019484.1	1	5
ENSGACP00000006208.2	2	12
ENSGACP00000005041.2	1	8
ENSGACP00000019516.1	1	5
ENSGACP00000019521.1	3	18
ENSGACP00000019550.1	1	5
ENSGACP00000019547.1	1	7
ENSGACP00000019619.1	3	19
ENSGACP00000019628.1	1	5
ENSGACP00000008154.2	1	5
ENSGACP00000019639.1	1	5
ENSGACP00000019669.1	1	5
ENSGACP00000019668.1	1	5
ENSGACP00000019678.1	1	5
ENSGACP00000006249.2	1	5
ENSGACP00000019730.1	1	5
ENSGACP00000019743.1	1	5
ENSGACP00000019792.1	3	17
ENSGACP00000010175.2	2	11
ENSGACP00000019815.1	1	5
ENSGACP00000019861.1	1	5
ENSGACP00000019866.1	1	5
ENSGACP00000019877.1	1	5
ENSGACP00000021733.2	1	8
ENSGACP00000019895.1	1	5
ENSGACP00000019915.1	1	6
ENSGACP00000019924.1	1	6
ENSGACP00000019936.1	1	5
ENSGACP00000019948.1	1	5
ENSGACP00000020007.1	1	5
ENSGACP00000020019.1	1	5
ENSGACP00000020046.1	1	5
ENSGACP00000020064.1	1	5
ENSGACP00000020067.1	1	5
ENSGACP00000020078.1	2	12
ENSGACP00000020081.1	2	12
ENSGACP00000020095.1	1	7
ENSGACP00000020097.1	2	12
ENSGACP00000020105.1	2	12
ENSGACP00000020107.1	2	12
ENSGACP00000020073.1	1	5
ENSGACP00000009471.2	3	18
ENSGACP00000007799.2	1	5
ENSGACP00000019687.2	2	35
ENSGACP00000020109.1	1	5
ENSGACP00000020099.1	1	5
ENSGACP00000024876.2	1	9
ENSGACP00000018522.2	1	5
ENSGACP00000020111.1	1	5
ENSGACP00000015007.2	1	7
ENSGACP00000022843.2	1	6
ENSGACP00000026935.2	2	11
ENSGACP00000010109.2	2	12
ENSGACP00000020166.1	1	6
ENSGACP00000020170.1	3	15
ENSGACP00000020179.1	1	5
ENSGACP00000020181.1	1	5
ENSGACP00000020183.1	1	5
ENSGACP00000020188.1	1	5
ENSGACP00000020189.1	1	5
ENSGACP00000007376.2	1	5
ENSGACP00000017786.3	4	39
ENSGACP00000019374.3	1	6
ENSGACP00000016696.1	1	6
ENSGACP00000016690.2	1	6
ENSGACP00000022995.2	1	5
ENSGACP00000017376.2	1	10
ENSGACP00000020225.1	1	5
ENSGACP00000021290.2	3	16
ENSGACP00000020276.1	1	6
ENSGACP00000020278.1	1	6
ENSGACP00000020292.1	1	5
ENSGACP00000020301.1	3	19
ENSGACP00000009903.2	1	8
ENSGACP00000020419.1	1	5
ENSGACP00000020420.1	1	5
ENSGACP00000007038.2	1	10
ENSGACP00000016414.3	1	5
ENSGACP00000015309.2	1	5
ENSGACP00000005684.2	2	13
ENSGACP00000020439.1	2	13
ENSGACP00000006822.2	1	5
ENSGACP00000020460.1	2	10
ENSGACP00000020505.1	1	5
ENSGACP00000020503.1	1	6
ENSGACP00000020519.1	2	11
ENSGACP00000020563.1	1	10
ENSGACP00000020592.1	1	5
ENSGACP00000020601.1	2	10
ENSGACP00000020605.1	2	10
ENSGACP00000020618.1	1	5
ENSGACP00000020624.1	1	5
ENSGACP00000020632.1	1	5
ENSGACP00000020639.1	1	5
ENSGACP00000020641.1	1	5
ENSGACP00000020648.1	1	6
ENSGACP00000020655.1	1	6
ENSGACP00000016253.2	1	5
ENSGACP00000014034.2	1	5
ENSGACP00000022433.2	3	35
ENSGACP00000004645.1	1	5
ENSGACP00000002785.2	1	6
ENSGACP00000020717.1	1	9
ENSGACP00000020738.1	2	12
ENSGACP00000020774.1	1	5
ENSGACP00000024501.1	1	6
ENSGACP00000024500.2	2	36
ENSGACP00000019826.2	1	11
ENSGACP00000020811.1	1	5
ENSGACP00000020813.1	1	5
ENSGACP00000012785.2	1	13
ENSGACP00000020825.1	5	27
ENSGACP00000020851.1	1	6
ENSGACP00000003520.2	1	5
ENSGACP00000017370.2	1	8
ENSGACP00000026934.2	1	12
ENSGACP00000020871.1	1	7
ENSGACP00000012290.2	2	16
ENSGACP00000012283.1	2	17
ENSGACP00000020893.1	1	5
ENSGACP00000020894.1	2	10
ENSGACP00000020899.1	1	5
ENSGACP00000020900.1	1	5
ENSGACP00000012088.2	2	19
ENSGACP00000020920.1	1	6
ENSGACP00000020921.1	1	6
ENSGACP00000020939.1	2	11
ENSGACP00000020941.1	2	11
ENSGACP00000020996.1	1	5
ENSGACP00000021035.1	1	5
ENSGACP00000021024.1	1	5
ENSGACP00000021040.2	3	33
ENSGACP00000021088.1	1	5
ENSGACP00000025403.2	1	5
ENSGACP00000021130.1	1	5
ENSGACP00000021166.1	4	24
ENSGACP00000021173.1	1	5
ENSGACP00000021175.1	1	5
ENSGACP00000021189.1	1	5
ENSGACP00000021197.1	1	6
ENSGACP00000021198.1	1	6
ENSGACP00000008774.1	1	6
ENSGACP00000021279.1	1	6
ENSGACP00000020423.2	1	7
ENSGACP00000021296.1	1	8
ENSGACP00000021304.1	1	6
ENSGACP00000021361.1	1	5
ENSGACP00000021369.1	1	5
ENSGACP00000021367.1	1	6
ENSGACP00000021392.1	1	5
ENSGACP00000021394.1	1	5
ENSGACP00000021413.1	1	8
ENSGACP00000021421.1	1	6
ENSGACP00000021442.1	1	6
ENSGACP00000021447.1	1	6
ENSGACP00000001400.2	2	11
ENSGACP00000001397.1	2	11
ENSGACP00000021474.1	1	5
ENSGACP00000021514.1	1	5
ENSGACP00000021537.1	1	7
ENSGACP00000021555.1	1	5
ENSGACP00000021579.1	1	5
ENSGACP00000021582.1	1	5
ENSGACP00000021682.1	1	5
ENSGACP00000021714.1	1	5
ENSGACP00000000645.2	3	15
ENSGACP00000005282.1	2	10
ENSGACP00000005290.2	3	17
ENSGACP00000021760.1	1	5
ENSGACP00000015358.2	1	5
ENSGACP00000015352.1	1	6
ENSGACP00000021838.1	2	10
ENSGACP00000021860.1	1	7
ENSGACP00000009672.2	1	10
ENSGACP00000021906.1	1	6
ENSGACP00000022314.2	1	5
ENSGACP00000021951.1	2	11
ENSGACP00000021977.1	1	6
ENSGACP00000021979.1	1	6
ENSGACP00000021985.1	1	5
ENSGACP00000021988.1	1	5
ENSGACP00000013600.2	1	6
ENSGACP00000022015.1	1	5
ENSGACP00000023620.2	1	5
ENSGACP00000016692.2	1	8
ENSGACP00000003273.2	1	7
ENSGACP00000022044.1	1	7
ENSGACP00000022071.1	1	5
ENSGACP00000022072.1	1	5
ENSGACP00000022077.1	1	5
ENSGACP00000022091.1	1	9
ENSGACP00000022093.1	1	5
ENSGACP00000022105.1	1	6
ENSGACP00000026288.3	1	7
ENSGACP00000026772.3	1	13
ENSGACP00000015028.2	1	5
ENSGACP00000009636.2	2	11
ENSGACP00000012553.2	1	10
ENSGACP00000006915.2	1	6
ENSGACP00000022173.1	2	10
ENSGACP00000022181.1	1	6
ENSGACP00000022184.1	1	6
ENSGACP00000022189.1	1	6
ENSGACP00000008547.2	1	5
ENSGACP00000007550.2	2	15
ENSGACP00000022225.1	1	5
ENSGACP00000023706.2	1	5
ENSGACP00000023106.2	1	5
ENSGACP00000022240.1	1	5
ENSGACP00000022248.1	1	6
ENSGACP00000022265.1	2	14
ENSGACP00000022289.1	1	5
ENSGACP00000022291.1	1	5
ENSGACP00000022293.1	1	5
ENSGACP00000010373.2	2	10
ENSGACP00000022295.1	1	11
ENSGACP00000019136.1	2	10
ENSGACP00000019132.2	4	24
ENSGACP00000022320.1	1	5
ENSGACP00000022332.1	1	5
ENSGACP00000022353.1	1	5
ENSGACP00000022369.1	1	5
ENSGACP00000023333.3	1	7
ENSGACP00000023336.1	1	7
ENSGACP00000006105.2	1	15
ENSGACP00000023789.2	1	12
ENSGACP00000010112.2	1	5
ENSGACP00000022396.1	1	5
ENSGACP00000022404.1	1	5
ENSGACP00000022425.1	1	5
ENSGACP00000022430.1	1	5
ENSGACP00000022422.1	1	7
ENSGACP00000003379.2	1	5
ENSGACP00000022445.1	1	5
ENSGACP00000022460.1	1	5
ENSGACP00000015827.2	1	11
ENSGACP00000006667.2	2	41
ENSGACP00000022556.1	1	5
ENSGACP00000022578.1	1	5
ENSGACP00000005811.2	1	7
ENSGACP00000019692.2	2	13
ENSGACP00000022613.1	1	6
ENSGACP00000006955.2	1	5
ENSGACP00000022620.1	1	5
ENSGACP00000022636.1	1	9
ENSGACP00000022639.1	1	9
ENSGACP00000022694.1	1	6
ENSGACP00000022693.1	1	8
ENSGACP00000027593.2	1	5
ENSGACP00000002747.2	1	8
ENSGACP00000022777.1	1	5
ENSGACP00000022807.1	1	5
ENSGACP00000007897.2	1	6
ENSGACP00000015198.2	1	5
ENSGACP00000022857.1	1	5
ENSGACP00000022865.1	1	5
ENSGACP00000022875.1	1	10
ENSGACP00000022878.1	1	9
ENSGACP00000011090.2	2	10
ENSGACP00000011596.2	1	10
ENSGACP00000011555.1	1	10
ENSGACP00000022890.1	1	8
ENSGACP00000022910.1	1	6
ENSGACP00000022911.1	1	6
ENSGACP00000024131.2	1	13
ENSGACP00000026107.2	1	14
ENSGACP00000016354.2	1	6
ENSGACP00000022936.1	1	5
ENSGACP00000022961.1	1	7
ENSGACP00000020435.2	1	9
ENSGACP00000023022.1	1	6
ENSGACP00000010636.2	1	5
ENSGACP00000023060.1	1	6
ENSGACP00000026877.2	1	9
ENSGACP00000023072.1	2	10
ENSGACP00000019664.2	1	5
ENSGACP00000023088.1	1	5
ENSGACP00000000709.2	1	6
ENSGACP00000011458.2	1	12
ENSGACP00000025056.2	1	7
ENSGACP00000023116.1	3	15
ENSGACP00000023118.1	1	8
ENSGACP00000023155.1	1	6
ENSGACP00000017685.2	1	5
ENSGACP00000004193.2	2	10
ENSGACP00000012441.2	1	5
ENSGACP00000023174.1	1	5
ENSGACP00000026552.2	1	6
ENSGACP00000024342.2	1	5
ENSGACP00000023253.1	1	5
ENSGACP00000023249.1	1	5
ENSGACP00000023256.1	1	6
ENSGACP00000022940.2	1	5
ENSGACP00000022937.1	1	5
ENSGACP00000014577.2	1	9
ENSGACP00000023300.1	1	9
ENSGACP00000023338.1	1	5
ENSGACP00000022227.1	1	5
ENSGACP00000022232.2	1	5
ENSGACP00000023321.1	1	5
ENSGACP00000023340.1	1	5
ENSGACP00000021228.2	1	7
ENSGACP00000023364.1	1	5
ENSGACP00000023374.1	1	7
ENSGACP00000023425.1	1	5
ENSGACP00000023440.1	1	7
ENSGACP00000023442.1	1	6
ENSGACP00000023443.1	1	6
ENSGACP00000016527.2	1	9
ENSGACP00000023021.2	1	11
ENSGACP00000023482.1	1	5
ENSGACP00000023486.1	1	5
ENSGACP00000009562.2	1	7
ENSGACP00000009546.1	1	7
ENSGACP00000012505.2	2	14
ENSGACP00000023584.1	1	8
ENSGACP00000011085.2	2	11
ENSGACP00000023589.1	1	6
ENSGACP00000002687.3	1	6
ENSGACP00000023651.1	1	6
ENSGACP00000023650.1	1	5
ENSGACP00000023670.1	1	5
ENSGACP00000023678.1	1	6
ENSGACP00000023692.1	1	5
ENSGACP00000023701.1	1	5
ENSGACP00000016083.2	1	5
ENSGACP00000022163.2	2	14
ENSGACP00000000468.3	1	5
ENSGACP00000000897.3	2	10
ENSGACP00000009846.3	3	18
ENSGACP00000023732.1	1	10
ENSGACP00000023733.1	1	5
ENSGACP00000020617.3	1	5
ENSGACP00000025836.2	1	6
ENSGACP00000023798.1	1	5
ENSGACP00000023799.1	1	5
ENSGACP00000023822.1	1	5
ENSGACP00000023823.1	1	5
ENSGACP00000023857.1	1	5
ENSGACP00000023871.1	2	11
ENSGACP00000023870.1	2	15
ENSGACP00000013129.2	1	15
ENSGACP00000026571.2	1	6
ENSGACP00000023948.1	1	5
ENSGACP00000023949.1	1	5
ENSGACP00000013411.1	1	5
ENSGACP00000013405.2	1	5
ENSGACP00000007447.2	1	6
ENSGACP00000023178.2	1	9
ENSGACP00000000220.3	1	6
ENSGACP00000017004.3	1	5
ENSGACP00000000482.3	1	6
ENSGACP00000012194.1	1	6
ENSGACP00000012171.2	1	6
ENSGACP00000023967.1	1	6
ENSGACP00000023969.1	1	6
ENSGACP00000023973.1	2	10
ENSGACP00000022032.2	2	10
ENSGACP00000023995.1	1	9
ENSGACP00000024062.1	1	5
ENSGACP00000023950.2	2	16
ENSGACP00000024089.1	2	11
ENSGACP00000023588.2	1	5
ENSGACP00000007444.3	1	5
ENSGACP00000005277.2	2	12
ENSGACP00000024140.1	1	5
ENSGACP00000024165.1	2	10
ENSGACP00000024224.1	1	5
ENSGACP00000024230.1	1	7
ENSGACP00000024229.1	1	6
ENSGACP00000024278.1	1	5
ENSGACP00000024268.1	1	5
ENSGACP00000024271.1	1	5
ENSGACP00000008934.2	1	5
ENSGACP00000013421.2	1	8
ENSGACP00000024326.1	1	5
ENSGACP00000024332.1	1	5
ENSGACP00000027056.2	2	12
ENSGACP00000024427.1	4	25
ENSGACP00000008692.2	1	6
ENSGACP00000007517.2	3	19
ENSGACP00000024457.1	1	5
ENSGACP00000024469.1	1	5
ENSGACP00000017045.2	1	9
ENSGACP00000024103.2	1	6
ENSGACP00000027173.2	3	22
ENSGACP00000024582.1	1	5
ENSGACP00000024590.1	2	10
ENSGACP00000006728.2	2	11
ENSGACP00000024682.1	1	6
ENSGACP00000024687.1	1	5
ENSGACP00000024720.1	1	5
ENSGACP00000024737.1	3	17
ENSGACP00000024744.1	2	12
ENSGACP00000024748.1	2	12
ENSGACP00000024734.1	1	5
ENSGACP00000024750.1	1	5
ENSGACP00000024768.1	1	6
ENSGACP00000024787.1	1	5
ENSGACP00000024794.1	3	18
ENSGACP00000024796.1	1	5
ENSGACP00000024804.1	2	13
ENSGACP00000024832.1	1	5
ENSGACP00000016765.2	1	7
ENSGACP00000001866.2	2	13
ENSGACP00000008495.2	1	5
ENSGACP00000008980.2	1	5
ENSGACP00000013661.2	1	8
ENSGACP00000021944.2	1	5
ENSGACP00000024884.1	1	5
ENSGACP00000024888.1	1	5
ENSGACP00000024905.1	1	5
ENSGACP00000024935.1	1	5
ENSGACP00000024947.1	1	5
ENSGACP00000024948.1	1	5
ENSGACP00000001399.2	3	17
ENSGACP00000010742.2	1	5
ENSGACP00000024986.1	1	7
ENSGACP00000024996.1	1	7
ENSGACP00000025003.1	1	7
ENSGACP00000025041.1	1	6
ENSGACP00000026024.2	1	9
ENSGACP00000021834.2	1	5
ENSGACP00000025073.1	1	5
ENSGACP00000025078.1	1	6
ENSGACP00000025083.1	1	5
ENSGACP00000025084.1	1	5
ENSGACP00000025086.1	1	5
ENSGACP00000025087.1	1	5
ENSGACP00000016334.3	2	24
ENSGACP00000018884.3	1	7
ENSGACP00000013641.3	1	5
ENSGACP00000025122.1	1	6
ENSGACP00000014817.2	3	20
ENSGACP00000027382.1	1	5
ENSGACP00000025158.1	1	5
ENSGACP00000025160.1	1	5
ENSGACP00000012046.2	1	6
ENSGACP00000012040.1	1	6
ENSGACP00000027122.2	4	23
ENSGACP00000000477.2	1	8
ENSGACP00000025224.2	3	20
ENSGACP00000016191.2	1	12
ENSGACP00000025300.1	1	5
ENSGACP00000025312.1	1	5
ENSGACP00000025308.1	1	5
ENSGACP00000025336.1	1	5
ENSGACP00000025343.1	1	7
ENSGACP00000025378.1	1	5
ENSGACP00000025383.1	1	5
ENSGACP00000025376.1	1	5
ENSGACP00000025377.1	1	5
ENSGACP00000015088.2	1	12
ENSGACP00000025409.1	1	5
ENSGACP00000025426.1	1	5
ENSGACP00000025477.1	1	5
ENSGACP00000025482.1	1	5
ENSGACP00000010483.2	1	6
ENSGACP00000025495.1	2	13
ENSGACP00000025512.1	2	10
ENSGACP00000025510.1	1	5
ENSGACP00000025523.1	1	5
ENSGACP00000025548.1	1	5
ENSGACP00000023160.2	1	8
ENSGACP00000026322.2	3	17
ENSGACP00000005730.2	2	14
ENSGACP00000025554.1	1	5
ENSGACP00000025558.1	1	8
ENSGACP00000025560.1	1	8
ENSGACP00000025630.1	1	7
ENSGACP00000025633.1	1	5
ENSGACP00000025645.1	1	5
ENSGACP00000025666.1	1	6
ENSGACP00000025668.1	1	5
ENSGACP00000025671.1	1	5
ENSGACP00000025698.1	1	5
ENSGACP00000025704.1	1	7
ENSGACP00000025705.1	1	7
ENSGACP00000025706.1	1	9
ENSGACP00000025787.1	2	10
ENSGACP00000025789.1	2	10
ENSGACP00000006738.2	1	8
ENSGACP00000025870.1	1	5
ENSGACP00000027376.2	1	16
ENSGACP00000022373.2	3	15
ENSGACP00000022372.1	1	6
ENSGACP00000025898.1	1	5
ENSGACP00000025909.1	1	5
ENSGACP00000025913.1	1	5
ENSGACP00000025958.1	1	6
ENSGACP00000025967.1	2	11
ENSGACP00000006307.2	1	6
ENSGACP00000026017.1	1	6
ENSGACP00000006277.2	1	6
ENSGACP00000027639.2	1	5
ENSGACP00000027638.1	1	5
ENSGACP00000026056.1	1	5
ENSGACP00000014627.1	1	5
ENSGACP00000014621.2	5	29
ENSGACP00000019073.2	1	6
ENSGACP00000022889.2	1	5
ENSGACP00000019704.2	2	14
ENSGACP00000026147.1	2	10
ENSGACP00000022389.3	3	16
ENSGACP00000026186.1	1	8
ENSGACP00000026188.1	1	8
ENSGACP00000023986.2	1	6
ENSGACP00000009031.3	1	5
ENSGACP00000026251.1	2	13
ENSGACP00000026253.1	1	5
ENSGACP00000026259.1	1	5
ENSGACP00000026278.1	1	6
ENSGACP00000026280.1	1	5
ENSGACP00000021945.2	1	17
ENSGACP00000026297.1	1	5
ENSGACP00000026307.1	1	5
ENSGACP00000026308.1	1	5
ENSGACP00000026310.1	1	5
ENSGACP00000026314.1	1	5
ENSGACP00000027654.3	1	5
ENSGACP00000026379.1	1	5
ENSGACP00000026410.1	1	5
ENSGACP00000026449.1	1	5
ENSGACP00000026497.1	1	5
ENSGACP00000026506.1	1	6
ENSGACP00000023561.2	1	9
ENSGACP00000026528.1	1	6
ENSGACP00000016140.2	2	12
ENSGACP00000009143.2	2	15
ENSGACP00000005559.2	3	39
ENSGACP00000026538.1	5	25
ENSGACP00000026539.1	1	6
ENSGACP00000026540.1	1	8
ENSGACP00000026547.1	1	6
ENSGACP00000021815.2	1	5
ENSGACP00000018464.2	2	11
ENSGACP00000000471.2	1	25
ENSGACP00000026563.1	1	5
ENSGACP00000009417.2	1	8
ENSGACP00000026576.1	1	5
ENSGACP00000026593.1	1	6
ENSGACP00000026653.1	1	5
ENSGACP00000026737.1	2	11
ENSGACP00000026790.1	1	5
ENSGACP00000026872.1	1	6
ENSGACP00000005327.2	1	5
ENSGACP00000026899.1	1	6
ENSGACP00000004413.2	1	6
ENSGACP00000026949.1	1	5
ENSGACP00000026958.1	2	12
ENSGACP00000027014.1	1	5
ENSGACP00000027015.1	1	5
ENSGACP00000026025.3	3	18
ENSGACP00000027058.1	1	5
ENSGACP00000027059.1	1	5
ENSGACP00000027089.1	1	5
ENSGACP00000027092.1	1	5
ENSGACP00000027115.1	1	7
ENSGACP00000009526.2	1	5
ENSGACP00000027138.1	1	8
ENSGACP00000027318.2	1	5
ENSGACP00000027177.1	2	11
ENSGACP00000027178.1	1	6
ENSGACP00000027184.1	1	5
ENSGACP00000027188.1	1	5
ENSGACP00000027189.1	1	5
ENSGACP00000027190.1	1	5
ENSGACP00000013300.2	1	6
ENSGACP00000020870.2	2	12
ENSGACP00000020869.1	2	12
ENSGACP00000027217.1	1	8
ENSGACP00000027227.1	1	6
ENSGACP00000027228.1	1	6
ENSGACP00000027229.1	1	6
ENSGACP00000027244.1	2	12
ENSGACP00000027311.1	1	7
ENSGACP00000008580.2	1	6
ENSGACP00000027327.1	4	24
ENSGACP00000027343.1	1	6
ENSGACP00000027351.1	1	7
ENSGACP00000019627.2	1	5
ENSGACP00000006180.2	2	13
ENSGACP00000020859.2	1	5
ENSGACP00000005164.2	2	13
ENSGACP00000027389.1	1	6
ENSGACP00000027394.1	1	5
ENSGACP00000021911.2	1	6
ENSGACP00000017291.1	1	6
ENSGACP00000017285.2	3	19
ENSGACP00000018670.2	1	5
ENSGACP00000027453.1	1	5
ENSGACP00000027454.1	1	5
ENSGACP00000027475.1	1	5
ENSGACP00000027511.1	1	6
ENSGACP00000027524.1	1	6
ENSGACP00000027539.1	1	7
ENSGACP00000027540.1	1	7
ENSGACP00000003703.1	1	7
ENSGACP00000003698.2	1	7
ENSGACP00000027606.1	1	6
ENSGACP00000018269.2	2	10
ENSGACP00000006853.2	1	10
ENSGACP00000002676.2	4	21
ENSGACP00000023460.2	2	12
