record	segment_length
XP_010773480.1	5
XP_010773480.1	5
XP_010773498.1	5
XP_010773517.1	7
XP_010773522.1	7
XP_010773528.1	6
XP_010773537.1	5
XP_010773538.1	5
XP_010773541.1	6
XP_010773542.1	6
XP_010773546.1	6
XP_010773562.1	6
XP_010773563.1	6
XP_010773564.1	6
XP_010773565.1	6
XP_010773567.1	6
XP_010773568.1	6
XP_010773569.1	6
XP_010773570.1	6
XP_010773571.1	6
XP_010773585.1	5
XP_010773585.1	5
XP_010773586.1	5
XP_010773586.1	5
XP_010773608.1	5
XP_010773608.1	5
XP_010773630.1	5
XP_010773632.1	5
XP_010773633.1	5
XP_010773634.1	5
XP_010773635.1	5
XP_010773636.1	7
XP_010773647.1	6
XP_010773651.1	8
XP_010773652.1	8
XP_010773674.1	5
XP_010773682.1	5
XP_010773694.1	7
XP_010773708.1	21
XP_010773716.1	6
XP_010773722.1	12
XP_010773722.1	9
XP_010773722.1	5
XP_010773723.1	12
XP_010773723.1	9
XP_010773723.1	5
XP_010773753.1	5
XP_010773754.1	5
XP_010773755.1	5
XP_010773805.1	5
XP_010773824.1	5
XP_010773851.1	8
XP_010773864.1	6
XP_010773893.1	5
XP_010773893.1	16
XP_010773898.1	6
XP_010773905.1	6
XP_010773917.1	5
XP_010773956.1	5
XP_010773965.1	5
XP_010774004.1	5
XP_010774006.1	5
XP_010774030.1	8
XP_010774044.1	7
XP_010774044.1	6
XP_010774053.1	6
XP_010774055.1	5
XP_010774069.1	6
XP_010774103.1	23
XP_010774111.1	5
XP_010774121.1	5
XP_010774127.1	5
XP_010774132.1	5
XP_010774139.1	5
XP_010774186.1	5
XP_010774191.1	5
XP_010774201.1	7
XP_010774202.1	5
XP_010774242.1	6
XP_010774243.1	6
XP_010774244.1	6
XP_010774245.1	6
XP_010774259.1	6
XP_010774259.1	5
XP_010774262.1	5
XP_010774265.1	6
XP_010774265.1	5
XP_010774284.1	5
XP_010774292.1	6
XP_010774292.1	9
XP_010774302.1	5
XP_010774303.1	5
XP_010774307.1	7
XP_010774316.1	5
XP_010774316.1	6
XP_010774320.1	5
XP_010774320.1	6
XP_010774320.1	29
XP_010774344.1	5
XP_010774344.1	5
XP_010774357.1	5
XP_010774363.1	5
XP_010774363.1	7
XP_010774363.1	6
XP_010774363.1	7
XP_010774363.1	6
XP_010774371.1	5
XP_010774371.1	6
XP_010774372.1	5
XP_010774372.1	6
XP_010774373.1	5
XP_010774373.1	6
XP_010774374.1	5
XP_010774374.1	6
XP_010774393.1	5
XP_010774393.1	5
XP_010774415.1	5
XP_010774422.1	6
XP_010774422.1	5
XP_010774423.1	6
XP_010774423.1	5
XP_010774424.1	6
XP_010774424.1	5
XP_010774425.1	5
XP_010774436.1	7
XP_010774436.1	6
XP_010774454.1	14
XP_010774462.1	6
XP_010774462.1	5
XP_010774464.1	5
XP_010774497.1	5
XP_010774498.1	5
XP_010774499.1	5
XP_010774517.1	5
XP_010774517.1	8
XP_010774518.1	5
XP_010774518.1	8
XP_010774519.1	5
XP_010774519.1	8
XP_010774535.1	5
XP_010774535.1	9
XP_010774538.1	6
XP_010774539.1	6
XP_010774550.1	5
XP_010774575.1	5
XP_010774593.1	6
XP_010774619.1	5
XP_010774620.1	5
XP_010774627.1	6
XP_010774646.1	8
XP_010774659.1	6
XP_010774659.1	22
XP_010774663.1	5
XP_010774663.1	5
XP_010774668.1	6
XP_010774668.1	5
XP_010774670.1	5
XP_010774673.1	5
XP_010774694.1	7
XP_010774736.1	9
XP_010774748.1	6
XP_010774776.1	5
XP_010774801.1	5
XP_010774806.1	13
XP_010774832.1	6
XP_010774832.1	5
XP_010774868.1	7
XP_010774881.1	9
XP_010774938.1	7
XP_010774943.1	5
XP_010774953.1	5
XP_010774961.1	5
XP_010774992.1	5
XP_010775021.1	14
XP_010775021.1	5
XP_010775023.1	13
XP_010775024.1	6
XP_010775024.1	7
XP_010775024.1	6
XP_010775036.1	8
XP_010775037.1	8
XP_010775039.1	6
XP_010775067.1	5
XP_010775067.1	6
XP_010775067.1	6
XP_010775070.1	12
XP_010775070.1	15
XP_010775070.1	5
XP_010775083.1	6
XP_010775084.1	6
XP_010775093.1	17
XP_010775099.1	5
XP_010775100.1	5
XP_010775101.1	5
XP_010775145.1	6
XP_010775146.1	6
XP_010775148.1	13
XP_010775149.1	13
XP_010775150.1	13
XP_010775156.1	5
XP_010775159.1	5
XP_010775171.1	18
XP_010775194.1	20
XP_010775195.1	5
XP_010775195.1	5
XP_010775196.1	5
XP_010775196.1	5
XP_010775197.1	5
XP_010775197.1	5
XP_010775201.1	5
XP_010775201.1	6
XP_010775212.1	5
XP_010775222.1	6
XP_010775222.1	7
XP_010775222.1	5
XP_010775246.1	5
XP_010775246.1	5
XP_010775247.1	5
XP_010775247.1	5
XP_010775255.1	6
XP_010775256.1	6
XP_010775264.1	6
XP_010775265.1	6
XP_010775266.1	6
XP_010775267.1	6
XP_010775268.1	6
XP_010775269.1	6
XP_010775270.1	6
XP_010775271.1	6
XP_010775274.1	6
XP_010775297.1	9
XP_010775298.1	9
XP_010775299.1	7
XP_010775304.1	14
XP_010775318.1	5
XP_010775332.1	6
XP_010775354.1	6
XP_010775363.1	5
XP_010775372.1	5
XP_010775374.1	11
XP_010775374.1	6
XP_010775400.1	5
XP_010775402.1	5
XP_010775411.1	8
XP_010775411.1	9
XP_010775413.1	5
XP_010775427.1	7
XP_010775427.1	7
XP_010775428.1	6
XP_010775441.1	5
XP_010775442.1	5
XP_010775443.1	5
XP_010775444.1	5
XP_010775484.1	6
XP_010775506.1	5
XP_010775516.1	8
XP_010775517.1	5
XP_010775517.1	7
XP_010775517.1	10
XP_010775517.1	10
XP_010775519.1	5
XP_010775519.1	40
XP_010775520.1	8
XP_010775566.1	6
XP_010775572.1	5
XP_010775607.1	9
XP_010775608.1	9
XP_010775624.1	5
XP_010775636.1	5
XP_010775652.1	5
XP_010775653.1	5
XP_010775655.1	5
XP_010775656.1	5
XP_010775657.1	5
XP_010775684.1	10
XP_010775704.1	5
XP_010775706.1	5
XP_010775746.1	5
XP_010775747.1	5
XP_010775748.1	5
XP_010775749.1	5
XP_010775750.1	5
XP_010775751.1	5
XP_010775759.1	5
XP_010775759.1	7
XP_010775760.1	5
XP_010775760.1	7
XP_010775761.1	5
XP_010775761.1	7
XP_010775762.1	5
XP_010775762.1	7
XP_010775793.1	5
XP_010775796.1	5
XP_010775801.1	5
XP_010775833.1	5
XP_010775857.1	12
XP_010775862.1	5
XP_010775863.1	5
XP_010775866.1	8
XP_010775867.1	8
XP_010775890.1	9
XP_010775920.1	5
XP_010775932.1	5
XP_010775932.1	7
XP_010775932.1	7
XP_010775932.1	7
XP_010775933.1	5
XP_010775933.1	7
XP_010775933.1	7
XP_010775933.1	7
XP_010775934.1	5
XP_010775934.1	6
XP_010775989.1	5
XP_010776023.1	7
XP_010776032.1	5
XP_010776054.1	7
XP_010776054.1	6
XP_010776054.1	6
XP_010776059.1	6
XP_010776060.1	6
XP_010776067.1	5
XP_010776085.1	5
XP_010776096.1	5
XP_010776096.1	6
XP_010776114.1	9
XP_010776114.1	7
XP_010776121.1	5
XP_010776135.1	9
XP_010776151.1	7
XP_010776159.1	7
XP_010776159.1	5
XP_010776159.1	5
XP_010776180.1	9
XP_010776203.1	5
XP_010776214.1	5
XP_010776220.1	11
XP_010776220.1	6
XP_010776220.1	8
XP_010776220.1	5
XP_010776220.1	7
XP_010776221.1	5
XP_010776225.1	7
XP_010776276.1	5
XP_010776282.1	5
XP_010776283.1	5
XP_010776284.1	5
XP_010776286.1	5
XP_010776303.1	5
XP_010776330.1	7
XP_010776337.1	5
XP_010776358.1	5
XP_010776360.1	5
XP_010776367.1	6
XP_010776377.1	5
XP_010776377.1	7
XP_010776378.1	5
XP_010776378.1	7
XP_010776380.1	5
XP_010776380.1	7
XP_010776381.1	5
XP_010776381.1	7
XP_010776382.1	5
XP_010776382.1	7
XP_010776383.1	6
XP_010776422.1	6
XP_010776440.1	7
XP_010776455.1	5
XP_010776459.1	22
XP_010776459.1	5
XP_010776459.1	6
XP_010776461.1	13
XP_010776462.1	5
XP_010776483.1	5
XP_010776486.1	5
XP_010776494.1	8
XP_010776505.1	5
XP_010776505.1	5
XP_010776516.1	7
XP_010776517.1	9
XP_010776518.1	9
XP_010776543.1	5
XP_010776552.1	5
XP_010776552.1	5
XP_010776574.1	6
XP_010776574.1	6
XP_010776574.1	6
XP_010776575.1	6
XP_010776575.1	6
XP_010776575.1	6
XP_010776576.1	6
XP_010776576.1	6
XP_010776576.1	6
XP_010776579.1	7
XP_010776580.1	7
XP_010776607.1	8
XP_010776607.1	5
XP_010776607.1	6
XP_010776624.1	18
XP_010776624.1	6
XP_010776624.1	5
XP_010776625.1	18
XP_010776625.1	6
XP_010776625.1	5
XP_010776626.1	18
XP_010776626.1	6
XP_010776626.1	5
XP_010776640.1	5
XP_010776647.1	5
XP_010776647.1	5
XP_010776654.1	10
XP_010776658.1	6
XP_010776664.1	5
XP_010776701.1	13
XP_010776704.1	5
XP_010776705.1	5
XP_010776734.1	5
XP_010776744.1	7
XP_010776745.1	7
XP_010776752.1	7
XP_010776755.1	5
XP_010776755.1	19
XP_010776777.1	9
XP_010776793.1	5
XP_010776815.1	5
XP_010776832.1	6
XP_010776847.1	10
XP_010776847.1	6
XP_010776847.1	6
XP_010776847.1	7
XP_010776850.1	6
XP_010776999.1	6
XP_010776999.1	5
XP_010776999.1	5
XP_010776999.1	5
XP_010777000.1	6
XP_010777000.1	5
XP_010777000.1	5
XP_010777000.1	5
XP_010777001.1	6
XP_010777001.1	5
XP_010777001.1	5
XP_010777001.1	5
XP_010777014.1	7
XP_010777097.1	7
XP_010777097.1	5
XP_010777105.1	7
XP_010777109.1	5
XP_010777115.1	5
XP_010777115.1	6
XP_010777115.1	5
XP_010777116.1	5
XP_010777116.1	5
XP_010777129.1	5
XP_010777144.1	6
XP_010777167.1	8
XP_010777170.1	6
XP_010777184.1	7
XP_010777195.1	6
XP_010777204.1	5
XP_010777204.1	5
XP_010777237.1	6
XP_010777247.1	6
XP_010777248.1	5
XP_010777248.1	5
XP_010777248.1	5
XP_010777254.1	5
XP_010777254.1	7
XP_010777254.1	7
XP_010777262.1	7
XP_010777262.1	5
XP_010777262.1	6
XP_010777262.1	5
XP_010777270.1	6
XP_010777334.1	5
XP_010777381.1	9
XP_010777442.1	6
XP_010777442.1	7
XP_010777442.1	5
XP_010777457.1	5
XP_010777467.1	26
XP_010777467.1	5
XP_010777488.1	8
XP_010777489.1	8
XP_010777490.1	8
XP_010777491.1	8
XP_010777492.1	8
XP_010777493.1	8
XP_010777494.1	8
XP_010777498.1	5
XP_010777515.1	6
XP_010777558.1	8
XP_010777558.1	6
XP_010777585.1	6
XP_010777585.1	11
XP_010777585.1	16
XP_010777585.1	41
XP_010777585.1	6
XP_010777585.1	5
XP_010777585.1	5
XP_010777608.1	5
XP_010777609.1	5
XP_010777610.1	5
XP_010777616.1	12
XP_010777618.1	5
XP_010777637.1	13
XP_010777638.1	13
XP_010777653.1	7
XP_010777653.1	20
XP_010777653.1	14
XP_010777653.1	5
XP_010777664.1	5
XP_010777664.1	6
XP_010777711.1	5
XP_010777713.1	8
XP_010777714.1	8
XP_010777715.1	8
XP_010777716.1	8
XP_010777733.1	5
XP_010777734.1	5
XP_010777760.1	5
XP_010777760.1	15
XP_010777767.1	7
XP_010777771.1	5
XP_010777771.1	9
XP_010777771.1	6
XP_010777771.1	5
XP_010777782.1	9
XP_010777782.1	10
XP_010777782.1	5
XP_010777787.1	5
XP_010777787.1	5
XP_010777860.1	7
XP_010777865.1	5
XP_010777898.1	10
XP_010777899.1	10
XP_010777902.1	5
XP_010777903.1	5
XP_010777904.1	5
XP_010777918.1	5
XP_010777920.1	5
XP_010777921.1	6
XP_010777921.1	13
XP_010777925.1	6
XP_010777936.1	13
XP_010777940.1	5
XP_010777986.1	6
XP_010777987.1	6
XP_010777991.1	6
XP_010777991.1	5
XP_010778007.1	5
XP_010778007.1	6
XP_010778012.1	6
XP_010778066.1	5
XP_010778082.1	6
XP_010778103.1	9
XP_010778103.1	5
XP_010778113.1	12
XP_010778123.1	5
XP_010778133.1	6
XP_010778159.1	5
XP_010778159.1	6
XP_010778173.1	5
XP_010778173.1	5
XP_010778179.1	5
XP_010778180.1	5
XP_010778259.1	13
XP_010778281.1	5
XP_010778293.1	6
XP_010778337.1	7
XP_010778338.1	5
XP_010778338.1	5
XP_010778352.1	5
XP_010778353.1	5
XP_010778372.1	6
XP_010778378.1	8
XP_010778381.1	5
XP_010778388.1	5
XP_010778391.1	5
XP_010778401.1	5
XP_010778417.1	11
XP_010778422.1	7
XP_010778423.1	5
XP_010778423.1	5
XP_010778423.1	12
XP_010778428.1	8
XP_010778437.1	12
XP_010778466.1	7
XP_010778466.1	7
XP_010778466.1	5
XP_010778466.1	5
XP_010778467.1	7
XP_010778467.1	7
XP_010778467.1	5
XP_010778467.1	5
XP_010778469.1	5
XP_010778473.1	6
XP_010778473.1	5
XP_010778473.1	9
XP_010778481.1	5
XP_010778481.1	6
XP_010778482.1	6
XP_010778483.1	14
XP_010778483.1	5
XP_010778501.1	5
XP_010778504.1	5
XP_010778538.1	6
XP_010778539.1	6
XP_010778540.1	6
XP_010778542.1	5
XP_010778543.1	5
XP_010778544.1	5
XP_010778545.1	5
XP_010778546.1	5
XP_010778548.1	5
XP_010778560.1	5
XP_010778568.1	5
XP_010778570.1	5
XP_010778570.1	16
XP_010778576.1	5
XP_010778604.1	6
XP_010778609.1	5
XP_010778619.1	10
XP_010778622.1	5
XP_010778622.1	5
XP_010778631.1	9
XP_010778638.1	9
XP_010778646.1	9
XP_010778647.1	7
XP_010778648.1	7
XP_010778657.1	7
XP_010778695.1	7
XP_010778718.1	5
XP_010778758.1	7
XP_010778762.1	5
XP_010778770.1	6
XP_010778777.1	5
XP_010778791.1	5
XP_010778800.1	6
XP_010778802.1	6
XP_010778811.1	5
XP_010778813.1	5
XP_010778821.1	13
XP_010778821.1	5
XP_010778821.1	5
XP_010778822.1	13
XP_010778822.1	5
XP_010778822.1	5
XP_010778829.1	15
XP_010778837.1	5
XP_010778848.1	5
XP_010778848.1	5
XP_010778849.1	5
XP_010778849.1	5
XP_010778850.1	5
XP_010778851.1	5
XP_010778858.1	6
XP_010778888.1	5
XP_010778889.1	5
XP_010778890.1	5
XP_010778891.1	5
XP_010778892.1	5
XP_010778893.1	5
XP_010778899.1	12
XP_010778899.1	5
XP_010778899.1	7
XP_010778899.1	5
XP_010778899.1	7
XP_010778899.1	12
XP_010778907.1	5
XP_010778907.1	7
XP_010778914.1	6
XP_010778914.1	5
XP_010778934.1	9
XP_010778976.1	5
XP_010778979.1	5
XP_010779020.1	5
XP_010779021.1	5
XP_010779021.1	5
XP_010779021.1	9
XP_010779021.1	9
XP_010779032.1	5
XP_010779033.1	5
XP_010779034.1	5
XP_010779036.1	5
XP_010779037.1	5
XP_010779038.1	5
XP_010779039.1	5
XP_010779040.1	5
XP_010779043.1	7
XP_010779043.1	9
XP_010779043.1	5
XP_010779047.1	5
XP_010779060.1	6
XP_010779076.1	5
XP_010779092.1	5
XP_010779092.1	5
XP_010779096.1	5
XP_010779096.1	25
XP_010779096.1	13
XP_010779114.1	5
XP_010779121.1	7
XP_010779122.1	9
XP_010779122.1	7
XP_010779123.1	7
XP_010779124.1	7
XP_010779125.1	7
XP_010779126.1	7
XP_010779149.1	7
XP_010779154.1	5
XP_010779163.1	5
XP_010779175.1	5
XP_010779177.1	8
XP_010779205.1	5
XP_010779205.1	6
XP_010779206.1	5
XP_010779206.1	6
XP_010779286.1	5
XP_010779286.1	7
XP_010779286.1	7
XP_010779286.1	5
XP_010779286.1	5
XP_010779286.1	7
XP_010779294.1	6
XP_010779294.1	8
XP_010779300.1	5
XP_010779300.1	6
XP_010779300.1	6
XP_010779300.1	7
XP_010779323.1	6
XP_010779332.1	7
XP_010779342.1	12
XP_010779377.1	7
XP_010779377.1	6
XP_010779377.1	9
XP_010779377.1	11
XP_010779377.1	11
XP_010779377.1	11
XP_010779377.1	7
XP_010779377.1	11
XP_010779377.1	11
XP_010779377.1	11
XP_010779377.1	9
XP_010779377.1	5
XP_010779379.1	6
XP_010779379.1	12
XP_010779394.1	6
XP_010779395.1	6
XP_010779396.1	6
XP_010779397.1	6
XP_010779419.1	5
XP_010779430.1	6
XP_010779430.1	10
XP_010779431.1	6
XP_010779431.1	10
XP_010779432.1	6
XP_010779432.1	10
XP_010779455.1	9
XP_010779456.1	9
XP_010779458.1	9
XP_010779460.1	6
XP_010779471.1	5
XP_010779472.1	5
XP_010779473.1	5
XP_010779474.1	6
XP_010779479.1	6
XP_010779479.1	11
XP_010779480.1	6
XP_010779480.1	11
XP_010779481.1	6
XP_010779481.1	11
XP_010779482.1	6
XP_010779482.1	11
XP_010779483.1	6
XP_010779483.1	11
XP_010779484.1	6
XP_010779484.1	11
XP_010779485.1	6
XP_010779485.1	11
XP_010779486.1	5
XP_010779486.1	7
XP_010779487.1	5
XP_010779487.1	7
XP_010779488.1	5
XP_010779488.1	7
XP_010779503.1	9
XP_010779513.1	6
XP_010779526.1	6
XP_010779530.1	9
XP_010779552.1	5
XP_010779585.1	12
XP_010779605.1	5
XP_010779608.1	5
XP_010779634.1	5
XP_010779642.1	5
XP_010779657.1	7
XP_010779666.1	7
XP_010779673.1	7
XP_010779677.1	7
XP_010779686.1	7
XP_010779686.1	7
XP_010779686.1	13
XP_010779694.1	5
XP_010779695.1	7
XP_010779695.1	7
XP_010779695.1	13
XP_010779707.1	5
XP_010779708.1	10
XP_010779709.1	10
XP_010779730.1	6
XP_010779732.1	5
XP_010779750.1	5
XP_010779768.1	5
XP_010779775.1	5
XP_010779795.1	5
XP_010779796.1	5
XP_010779805.1	6
XP_010779809.1	5
XP_010779813.1	5
XP_010779814.1	5
XP_010779821.1	5
XP_010779823.1	6
XP_010779872.1	5
XP_010779896.1	5
XP_010779907.1	6
XP_010779907.1	10
XP_010779907.1	9
XP_010779907.1	16
XP_010779933.1	5
XP_010779940.1	5
XP_010780004.1	12
XP_010780006.1	10
XP_010780008.1	12
XP_010780008.1	6
XP_010780031.1	6
XP_010780032.1	6
XP_010780033.1	6
XP_010780034.1	5
XP_010780034.1	5
XP_010780085.1	6
XP_010780087.1	6
XP_010780127.1	5
XP_010780127.1	8
XP_010780127.1	6
XP_010780153.1	7
XP_010780187.1	12
XP_010780192.1	6
XP_010780196.1	11
XP_010780196.1	18
XP_010780196.1	8
XP_010780196.1	13
XP_010780196.1	7
XP_010780196.1	5
XP_010780197.1	11
XP_010780197.1	5
XP_010780200.1	5
XP_010780200.1	6
XP_010780205.1	6
XP_010780263.1	6
XP_010780263.1	8
XP_010780269.1	5
XP_010780269.1	5
XP_010780269.1	5
XP_010780269.1	7
XP_010780275.1	5
XP_010780306.1	5
XP_010780314.1	5
XP_010780336.1	10
XP_010780350.1	6
XP_010780350.1	6
XP_010780358.1	7
XP_010780374.1	6
XP_010780392.1	11
XP_010780397.1	18
XP_010780404.1	11
XP_010780405.1	11
XP_010780427.1	5
XP_010780429.1	5
XP_010780430.1	5
XP_010780446.1	5
XP_010780447.1	5
XP_010780448.1	5
XP_010780449.1	5
XP_010780507.1	5
XP_010780508.1	8
XP_010780508.1	5
XP_010780509.1	5
XP_010780513.1	5
XP_010780558.1	9
XP_010780559.1	5
XP_010780594.1	6
XP_010780599.1	7
XP_010780607.1	6
XP_010780637.1	5
XP_010780640.1	5
XP_010780643.1	5
XP_010780645.1	13
XP_010780649.1	5
XP_010780649.1	8
XP_010780649.1	5
XP_010780650.1	9
XP_010780654.1	5
XP_010780654.1	15
XP_010780721.1	6
XP_010780739.1	7
XP_010780754.1	5
XP_010780760.1	5
XP_010780770.1	5
XP_010780779.1	5
XP_010780782.1	8
XP_010780783.1	8
XP_010780784.1	8
XP_010780789.1	9
XP_010780816.1	7
XP_010780817.1	7
XP_010780818.1	7
XP_010780823.1	5
XP_010780825.1	5
XP_010780836.1	7
XP_010780836.1	6
XP_010780837.1	7
XP_010780837.1	6
XP_010780838.1	7
XP_010780838.1	6
XP_010780839.1	11
XP_010780839.1	5
XP_010780851.1	5
XP_010780855.1	6
XP_010780870.1	5
XP_010780871.1	5
XP_010780874.1	5
XP_010780925.1	6
XP_010780925.1	13
XP_010780925.1	5
XP_010780926.1	6
XP_010780926.1	13
XP_010780926.1	5
XP_010780927.1	6
XP_010780927.1	13
XP_010780927.1	5
XP_010780948.1	5
XP_010780949.1	5
XP_010780951.1	5
XP_010780954.1	6
XP_010780961.1	8
XP_010780969.1	9
XP_010781000.1	6
XP_010781000.1	6
XP_010781041.1	6
XP_010781042.1	7
XP_010781048.1	6
XP_010781048.1	5
XP_010781050.1	5
XP_010781052.1	6
XP_010781054.1	6
XP_010781067.1	5
XP_010781067.1	11
XP_010781067.1	5
XP_010781085.1	7
XP_010781090.1	5
XP_010781096.1	8
XP_010781096.1	13
XP_010781100.1	10
XP_010781111.1	5
XP_010781117.1	8
XP_010781118.1	8
XP_010781135.1	5
XP_010781158.1	5
XP_010781160.1	5
XP_010781161.1	5
XP_010781170.1	9
XP_010781207.1	5
XP_010781226.1	7
XP_010781226.1	5
XP_010781226.1	6
XP_010781245.1	5
XP_010781252.1	6
XP_010781253.1	6
XP_010781260.1	5
XP_010781281.1	10
XP_010781292.1	5
XP_010781361.1	14
XP_010781363.1	5
XP_010781370.1	12
XP_010781408.1	10
XP_010781408.1	6
XP_010781437.1	7
XP_010781437.1	5
XP_010781445.1	5
XP_010781451.1	7
XP_010781477.1	9
XP_010781477.1	5
XP_010781478.1	9
XP_010781478.1	5
XP_010781479.1	9
XP_010781479.1	5
XP_010781495.1	5
XP_010781496.1	5
XP_010781497.1	5
XP_010781498.1	5
XP_010781507.1	7
XP_010781508.1	9
XP_010781530.1	5
XP_010781536.1	8
XP_010781579.1	9
XP_010781588.1	5
XP_010781589.1	9
XP_010781589.1	5
XP_010781590.1	5
XP_010781596.1	9
XP_010781596.1	5
XP_010781598.1	5
XP_010781602.1	9
XP_010781602.1	5
XP_010781605.1	6
XP_010781605.1	5
XP_010781608.1	9
XP_010781608.1	5
XP_010781624.1	8
XP_010781624.1	9
XP_010781624.1	11
XP_010781624.1	8
XP_010781624.1	6
XP_010781632.1	5
XP_010781633.1	5
XP_010781636.1	5
XP_010781637.1	5
XP_010781654.1	5
XP_010781654.1	7
XP_010781654.1	11
XP_010781654.1	8
XP_010781710.1	6
XP_010781713.1	6
XP_010781725.1	5
XP_010781754.1	14
XP_010781755.1	14
XP_010781756.1	14
XP_010781761.1	5
XP_010781766.1	8
XP_010781775.1	5
XP_010781779.1	6
XP_010781779.1	6
XP_010781779.1	6
XP_010781780.1	6
XP_010781780.1	6
XP_010781780.1	6
XP_010781841.1	6
XP_010781856.1	13
XP_010781856.1	15
XP_010781858.1	7
XP_010781858.1	9
XP_010781871.1	8
XP_010781889.1	5
XP_010781890.1	5
XP_010781927.1	5
XP_010781931.1	5
XP_010781934.1	5
XP_010781938.1	16
XP_010781938.1	8
XP_010781939.1	16
XP_010781939.1	8
XP_010781941.1	5
XP_010781949.1	5
XP_010781955.1	5
XP_010781956.1	5
XP_010781957.1	5
XP_010781958.1	5
XP_010781959.1	5
XP_010781960.1	5
XP_010781968.1	5
XP_010781968.1	6
XP_010782010.1	5
XP_010782038.1	5
XP_010782039.1	5
XP_010782040.1	5
XP_010782041.1	5
XP_010782042.1	5
XP_010782043.1	5
XP_010782044.1	5
XP_010782045.1	5
XP_010782059.1	5
XP_010782059.1	5
XP_010782101.1	5
XP_010782102.1	6
XP_010782112.1	7
XP_010782156.1	5
XP_010782238.1	10
XP_010782241.1	8
XP_010782242.1	8
XP_010782260.1	10
XP_010782277.1	8
XP_010782278.1	6
XP_010782278.1	9
XP_010782282.1	7
XP_010782300.1	5
XP_010782308.1	8
XP_010782318.1	5
XP_010782321.1	5
XP_010782321.1	5
XP_010782322.1	5
XP_010782322.1	5
XP_010782323.1	5
XP_010782333.1	6
XP_010782333.1	5
XP_010782333.1	6
XP_010782336.1	9
XP_010782341.1	6
XP_010782341.1	5
XP_010782341.1	6
XP_010782342.1	5
XP_010782342.1	9
XP_010782342.1	18
XP_010782347.1	6
XP_010782347.1	5
XP_010782347.1	6
XP_010782350.1	5
XP_010782350.1	5
XP_010782350.1	5
XP_010782353.1	45
XP_010782353.1	11
XP_010782354.1	5
XP_010782354.1	5
XP_010782354.1	7
XP_010782355.1	6
XP_010782355.1	5
XP_010782355.1	6
XP_010782356.1	7
XP_010782358.1	5
XP_010782359.1	5
XP_010782368.1	7
XP_010782375.1	7
XP_010782375.1	5
XP_010782393.1	5
XP_010782422.1	9
XP_010782423.1	5
XP_010782449.1	5
XP_010782450.1	11
XP_010782451.1	11
XP_010782453.1	5
XP_010782500.1	7
XP_010782527.1	10
XP_010782529.1	10
XP_010782530.1	10
XP_010782544.1	5
XP_010782545.1	7
XP_010782579.1	5
XP_010782583.1	10
XP_010782604.1	5
XP_010782624.1	7
XP_010782626.1	7
XP_010782627.1	7
XP_010782628.1	7
XP_010782629.1	7
XP_010782630.1	7
XP_010782631.1	7
XP_010782675.1	5
XP_010782676.1	5
XP_010782696.1	5
XP_010782697.1	6
XP_010782698.1	6
XP_010782702.1	5
XP_010782703.1	26
XP_010782703.1	5
XP_010782705.1	26
XP_010782705.1	5
XP_010782706.1	26
XP_010782706.1	5
XP_010782707.1	26
XP_010782707.1	5
XP_010782708.1	11
XP_010782709.1	11
XP_010782710.1	11
XP_010782773.1	6
XP_010782811.1	6
XP_010782812.1	5
XP_010782820.1	22
XP_010782820.1	6
XP_010782820.1	10
XP_010782820.1	5
XP_010782820.1	10
XP_010782820.1	12
XP_010782820.1	5
XP_010782820.1	7
XP_010782820.1	5
XP_010782823.1	5
XP_010782823.1	7
XP_010782830.1	5
XP_010782843.1	5
XP_010782854.1	9
XP_010782872.1	6
XP_010782908.1	5
XP_010782909.1	5
XP_010782910.1	5
XP_010782949.1	6
XP_010782993.1	5
XP_010783015.1	5
XP_010783015.1	5
XP_010783024.1	16
XP_010783058.1	5
XP_010783065.1	6
XP_010783083.1	8
XP_010783096.1	8
XP_010783096.1	6
XP_010783097.1	8
XP_010783097.1	6
XP_010783098.1	8
XP_010783098.1	6
XP_010783135.1	5
XP_010783162.1	5
XP_010783163.1	5
XP_010783164.1	5
XP_010783165.1	5
XP_010783166.1	5
XP_010783167.1	5
XP_010783168.1	5
XP_010783180.1	5
XP_010783191.1	5
XP_010783191.1	5
XP_010783192.1	5
XP_010783192.1	5
XP_010783193.1	5
XP_010783199.1	5
XP_010783199.1	5
XP_010783199.1	5
XP_010783200.1	5
XP_010783200.1	5
XP_010783200.1	5
XP_010783201.1	5
XP_010783201.1	5
XP_010783201.1	5
XP_010783202.1	5
XP_010783202.1	5
XP_010783202.1	5
XP_010783203.1	5
XP_010783203.1	5
XP_010783203.1	5
XP_010783213.1	5
XP_010783221.1	6
XP_010783221.1	7
XP_010783221.1	16
XP_010783222.1	6
XP_010783222.1	7
XP_010783222.1	16
XP_010783223.1	6
XP_010783223.1	7
XP_010783223.1	16
XP_010783230.1	7
XP_010783257.1	5
XP_010783257.1	8
XP_010783258.1	11
XP_010783260.1	5
XP_010783264.1	5
XP_010783264.1	8
XP_010783274.1	5
XP_010783281.1	5
XP_010783283.1	16
XP_010783293.1	12
XP_010783311.1	23
XP_010783311.1	6
XP_010783311.1	5
XP_010783312.1	23
XP_010783312.1	6
XP_010783312.1	5
XP_010783313.1	23
XP_010783313.1	6
XP_010783313.1	5
XP_010783345.1	9
XP_010783352.1	7
XP_010783353.1	9
XP_010783361.1	9
XP_010783368.1	9
XP_010783376.1	9
XP_010783379.1	7
